,날짜,기사제목,본문내용
0, 2021.05.13 09:22,삼성전자 8만원 붕괴...SK하이닉스도 연중 최저점,국내 반도체 투톱 연일 휘청 서울경제 일 장 초반부 국내 시가총액 위 삼성전자가 만 원 선을 내주고 연중 최저점까지 내려왔다 순수 반도체 업체인 하이닉스 도 빠지고 있다 이날 오전 시 분 기준 삼성전자는 전일 대비 하락한 만 원에 거래되고 있다 이날 개장 직후 만 원까지 흘러내리면서 어제에 이어 또다시 연중 최저점을 기록했다 같은 시각 하이닉스는 하락한 만 원에 거래 중이다 이날 장 초반 하이닉스도 연중 저점 만 원 까지 빠졌다 전일 발표한 미국 월 소비자물가지수 가 전년 대비 급등하면서 글로벌 금융시장의 투자 심리가 위축된 상태다 긴축 우려가 커지면서 간밤 미국의 다우존스산업평균지수는 전일보다 포인트 하락한 만 에 거래를 마쳤다 스탠더드앤드푸어스 은 포인트 내린 나스닥은 포인트 폭락한 만 에 종료했다 메모리 반도체의 슈퍼 사이클 이 도래한다는 전망이 나왔지만 최근 수요 감소와 공급 확대 우려가 함께 나오면서 외국인 투자자를 중심으로 반도체 매물이 대량 나오고 있다 지난해 비대면 수요로 반도체의 주요 수요처인 스마트폰 등 세트 제품 수요가 폭발했지만 이들은 사용 연한이 년에 이르는 만큼 하반기로 갈수록 이들에 대한 수요가 둔화될 수 있다는 걱정이 나온다 지난달 중순 이후 중국의 대 스마트폰 업체 오포 비보 샤오미 의 오더컷 주문 감소 이 나오면서 향후 산업 내 오더컷이 본격화될 수 있다는 불안에 불을 지폈다 황민성 삼성증권 연구원은 현재 투자가 입장에서 수요 불확실성에 대한 우려가 가장 크다 며 쇼티지 영향도 있지만 무엇보다 지난해 코로나 영향으로 예상치 않게 호황기를 맞았던 제품의 수요 둔화 가능성이 부각되고 있다 고 말했다 이달초부터 전일까지 외국인은 삼성전자 조 억 원 와 하이닉스 억 원 를 가장 많이 팔아치웠다 이승배 기자
1, 2021.05.13 09:21,"[특징주]삼성전자, 거래량 또 폭발 ‘7만전자’로",이데일리 이지현 기자 삼성전자 주가가 하락하고 있다 장이 열리자마자 하락세로 시작해 만 원을 터치하기도 했다 마켓포인트에 따르면 일 오전 시 분 기준 삼성전자는 전 거래일보다 원 하락한 만 원에 거래 중이다 거래일 연속 하락세다 장이 열리자마자 거래량이 폭발했다 개장 분만이 만주가 거래됐다 거래대금만 억원 규모다 이날 장 중 만 원을 터치하며 전날에 이어 이날도 올 들어 만원대 신저가를 기록했다 지난해 월 일 종가 만 원 이후 삼성전자는 만원대 이상을 유지해왔다 지난해 월 일 종가는 만 원이었다 이지현
2, 2021.05.13 09:19,"코스피, 장 초반 1% 넘게 급락···삼성전자 이틀 연속 8만원선 붕괴",미국 인플레이션 공포에 뉴욕 증시 일제히 급락 일 장 초반 코스피지수가 넘게 급락하고 있다 지난 밤 미 뉴욕 증시가 인플레이션 공포에 급락하며 국내 증시에 대한 투자 심리도 악화된 것으로 풀이된다 이날 오전 시 분 현재 코스피지수는 전날보다 포인트 내린 를 기록하고 있다 코스피지수는 개장 직후 까지 하락하며 선을 내줄 위기에 처하기도 했으나 기관의 매수세 덕에 낙폭을 줄이고 있다 개인과 외국인의 동반 매도세가 하락장을 이끌고 있다 개인은 억원을 외국인은 억원을 각각 순매도 중이다 반면 기관은 억원을 순매수하고 있다 삼성전자 사옥 조선일보 이날 유가증권시장 시가총액 위 기업인 삼성전자 는 개장과 동시에 만원을 내줬다 삼성전자 주가는 만 원에서 만 원 사이를 오가며 등락하고 있다 삼성전자는 전날인 일에 이어 이틀 연속 만원선을 내주게 됐다 만원선이 붕괴된 것은 지난해 월 일 이후 처음이다 코스피지수 뿐 아니라 코스닥지수 역시 넘게 급락하고 있다 코스닥지수는 전날보다 포인트 내린 을 기록하고 있다 전날 밤 미 뉴욕 증시는 물가 상승률이 예상치보다 높게 나오자 일제히 급락했다 일 현지 시각 발표된 미국의 월 소비자물가는 지난해 같은 달과 비교해 상승했다 이 같은 상승률은 지난 년 월 이후 년만에 가장 높은 수준이다 월 소비자물가 상승률은 에 그쳤다 이 같은 인플레이션 쇼크 에 나스닥지수는 하락 마감했다 다우존스 산업평균지수는 스탠더드앤드푸어스 지수는 내렸다 노자운 기자
3, 2021.05.13 09:13,삼성전자 장초반 1% 하락…이틀째 '7만 전자',머니투데이 김지성 기자 특징주 삼성전자가 올해 분기 매출 조원 영업이익 조 억원의 잠정실적을 발표한 일 오전 서울 서초구 삼성전자 사옥에 걸린 깃발이 펄럭이고 있다 사진 김휘선 기자 삼성전자 주가가 이틀 연속 만원선을 하회하고 있다 일 오전 시 분 삼성전자는 전 거래일보다 원 내린 만 원에 거래 중이다 전일 장중 만 원까지 떨어진 뒤 만원에 장을 마감했고 이날까지 이틀 연속 만원선을 내줬다 삼성전자 약세는 미국 증시 인플레이션 쇼크의 영향을 받은 것으로 풀이된다 일 현지시간 뉴욕증시에서 기술주 중심의 나스닥 종합지수는 전장 대비 포인트 내린 만 로 마감했다 미국 월 소비자물가지수 가 시장 전망치를 크게 웃돌면서 인플레이션 공포가 커진 탓이다 한지영 키움증권 연구원은 한국 증시는 미국발 악재에 영향을 받아 하락 흐름을 보일 것 이라며 연준의 조기 정책 정상화 불안감이 해소되지 못하는 상황에 주요국 모두 지수 레벨이 고점 부근에 있어 이익 실현 욕구가 높아졌다 고 분석했다 김지성 기자
4, 2021.05.13 09:12,"반도체 ‘슈퍼사이클’이라더니… 삼전, SK하이닉스 회복 시기는",분기 고점론 우려 해소 전까지 하이닉스보다 삼성전자가 유리 올해 들어 메모리 반도체 업황이 슈퍼사이클 장기 호황 국면에 들어섰다는 기대감이 나왔지만 국내 메모리 반도체 대표주인 삼성전자 와 하이닉스 주가는 연일 급락하고 있다 당장 반도체 업황의 분기 고점론 이 원인으로 지목됐다 신종 코로나바이러스 감염증 코로나 여파로 깜짝 상승했던 컴퓨터 와 모바일 수요가 연말에는 하락할 수 있다는 의미다 전문가들은 우려가 해소되면 반도체주의 가격이 반등할 수 있다고 내다봤다 일 한국거래소에 따르면 삼성전자 와 하이닉스 의 주가는 이틀간 일 각각 하락했다 삼성전자의 일 마감 가격은 만원으로 만전자 를 겨우 지켜냈지만 장중 한때 주가가 만 원을 기록하기도 했다 하이닉스도 마감 가격이 만 원으로 만원선이 깨졌다 주가 하락을 부추긴 공매도 거래대금은 일 급증했다 삼성전자의 공매도 거래대금은 공매도가 재개된 지난 일부터 일까지 일간 억 억원 수준이었으나 일 억원으로 뛰었다 하이닉스의 공매도 거래대금 역시 일간 억 억원 수준에서 일 억원으로 껑충 뛰어올랐다 그래픽 박길우 메모리 반도체 업황은 올해 들어 청신호를 켰다 코로나 로 모바일과 수요가 늘면서 메모리 반도체 가격이 올랐다 시장조사업체 트랜드포스에 따르면 지난달 용 디램 램 기가바이트 고정거래가격은 전달보다 오른 달러를 기록했다 지난 년 월 반도체 슈퍼사이클이 시작되던 시기의 상승률 이후 가장 높은 상승률이다 메모리카드 낸드플래시 범용제품 고정거래가격도 같은 기간 상승했다 주가 하락의 표면적 원인은 반도체 부족 사태였다 미국 오스틴 지역의 한파와 대만 정전 사태로 반도체 공급 부족 현상이 벌어지면서 수급에 차질이 생겼다 비메모리 반도체 부문의 공급이 부족했는데 이것이 세트 모바일 가전 등 생산에 영향을 줬다 세트 생산량이 줄어들면 여기 들어가는 메모리 반도체 수요도 떨어진다 그러나 근본적으로는 분기 고점론 이 고개를 들었다 반도체 업황이 예상대로 슈퍼사이클을 유지하지는 못하리란 시각이 나왔다 이전의 반도체 슈퍼사이클은 신산업을 기반으로 매출 동력을 이어갔다 년에는 스마트폰 출시 년에는 데이터센터 설비 투자가 반도체 수요를 견인했다 하지만 현재 모바일과 수요는 코로나 라는 특수한 상황에 기댄 반짝 수요라는 해석이 많다 황민성 삼성증권 수석연구원은 전문가들이 올해 분기까지 반도체 영업이익이 분기별로 증가한다는 것에는 일치된 의견을 보이지만 코로나 가 완화되는 내년에도 이런 기조가 유지될지에 대해서는 엇갈린 시각을 보이고 있다 면서 내년에 이익이 증가한다는 방향성이 바뀌는 순간 반도체 관련주의 가격은 속절없이 내려갈 것 이라고 말했다 최근 발표된 중국과 대만 자료가 이런 위기감을 더욱 부추겼다 일 중국 정보통신연구원 은 지난달 중국 휴대폰 출하량이 만 대를 기록해 지난해 같은 기간보다 나 줄었다고 발표했다 비메모리 반도체 공급 부족으로 출하량이 줄었을 수도 있겠지만 수요도 함께 꺾인 것이 아니냐는 우려가 나왔다 대만에서는 제조자개발생산 전문업체 빅 인 퀀타 컴팔 위스트론 인벤텍의 매출 합계가 전달보다 감소했다 년 같은 기간과 비교하면 감소한 수준으로 증감율은 마이너스 로 전환했다 이승우 유진투자증권 센터장은 올해 분기부터 매출이 전년보다 감소할 것으로 내다보고 있다 면서 대만에서 벌써 전조 현상이 나오면서 폭발적인 수요 증가세가 마무리되는 것 아니냐는 우려가 나온다 고 말했다 삼성전자 화성 반도체 공장 위 과 하이닉스 이천 공장 각 사 제공 수요가 꺾일지도 모르는 상황에서 기업들이 투자에 적극 나섰다는 점도 리스크 요인이다 현재는 과잉 수요 형국이지만 나중에 설비 증가로 공급이 늘면 과잉 공급 형국으로 전환된다 앞선 월 삼성전자는 억달러 약 조원 규모의 파운드리 공장 증설 제안서를 미국 텍사스주 오스틴시에 제출했다 하이닉스는 지난달 일 진행된 컨퍼런스콜에서 반도체 공급 부족 현상을 해결하고자 내년도 설비투자 일부를 올해 하반기로 앞당겨 집행할 계획이라고 밝혔다 다만 전문가들은 반도체 주가가 현재 분기 고점론을 선반영하므로 우려를 해소할 요소가 나온다면 주가가 반등할 여지도 있다고 내다봤다 우선 와 모바일 수요 저하를 서버 수요가 메운다는 시각이 나온다 인텔이 신형 서버용 중앙처리장치 아이스레이크 를 출시했고 이것이 아마존 구글 마이크로소프트와 같은 기업에 공급될 전망이다 기업들이 서버를 교체하면 서버용 램 수요도 증가할 수 있다 최도연 신한금융투자 연구원은 지난 슈퍼사이클에서 모바일 반도체 수요가 둔화한 이후 년 분기부터 인터넷 기업의 서버 반도체 구매가 반도체 수요를 주도했다 면서 서버 수요는 경기 회복에 후행하는데 이번엔 분기부터 서버 수요가 반도체 수요를 주도할 전망 이라고 말했다 그래픽 정다운 분기 고점론 우려를 해소하기 전까지 하이닉스보다 삼성전자가 주가 하락을 방어하는 것에 유리하리란 분석이 나온다 하이닉스의 사업 포트폴리오가 메모리 반도체 부문에 집중된 반면 삼성전자의 포트폴리오는 반도체 파운드리 부문과 세트 부문으로 분화됐기 때문이었다 최근까지 증권사들은 삼성전자보다 하이닉스를 높게 평가했다 개 증권사의 삼성전자 목표주가는 평균 만 원 수준이다 일 종가보다 상승할 여력이 있다는 의미다 하이닉스는 평균 만 원으로 상승한다고 내다봤다 그간 하이닉스는 메모리 반도체 호황으로 호재를 한껏 누렸다 반면 삼성전자는 미국 오스틴 한파로 파운드리에서 비메모리 반도체 생산량이 줄었고 이로 인해 세트 생산에도 차질이 생겼다 그러나 이런 추세가 변화할 전망이다 황성민 수석연구원은 메모리 반도체 수요가 내년까지 증가한다는 시각보다 리스크를 염두에 둬야 한다는 시각이 늘어나고 있다 면서 리스크를 반영하면 하이닉스의 메모리 반도체 집중적 포트폴리오가 불리하게 작용한다 고 말했다 메모리 반도체에 집중된 하이닉스의 포트폴리오가 오히려 장기적으로는 악재로 작용한다는 분석이다 이승우 센터장도 삼성전자는 하이닉스와 달리 파운드리 시장에서 기대하는 수준 이상의 성과를 거둘 경우 주가를 방어할 수 있다 고 설명했다 김소희 기자
5, 2021.05.13 09:09,"[속보] 삼성전자, 8만원선 붕괴",파이낸셜뉴스 삼성전자는 일 오전 시 분 유가증권시장에서 전 거래일 대비 하락한 만 원에 거래되고 있다 전일 종가 기준 만원에 거래됐던 삼성전자의 주가는 최근 거래일 연속 하락세다 최두선 기자
6, 2021.05.13 09:01,"삼성전자, 이틀 연속 8만원선 붕괴···‘칠만전자' 되나",삼성전자 주가가 이틀 연속으로 만원선을 내줬다 삼성전자 서초 사옥 일 오전 시 삼성전자는 만 원에 거래를 시작했다 전날 종가는 만원이었다 삼성전자는 전날인 일에도 장중 한 때 만 원까지 하락했다 삼성전자가 만원선을 내준 것은 지난해 월 일 이후 처음이다 노자운 기자
7, 2021.05.13 07:30,"'수직상승'하는 글로벌 D램 매출…삼성·SK, 슈퍼호황 시동",머니투데이 오문영 기자 글로벌 램 매출액이 올해 분기에 전분기 대비 상승할 것이라는 전망이 나왔다 모바일과 용을 비롯해 데이터센터에 들어가는 서버용 램까지 전분야에 걸쳐 수요가 증가하고 있기 때문이다 낸드플래시 값도 반등세에 올라타면서 메모리반도체 시장이 본격적으로 호황기에 진입할 것이라는 관측이 업계에서 나온다 일 시장조사업체 트렌드포스에 따르면 올해 분기 램 글로벌 매출은 억 만 달러 약 조 억원 로 전분기 약 조 억원 와 비교해 증가했다 트렌드포스는 코로나 여파로 재택근무와 원격교육이 확산하면서 램 수요가 예상치를 웃돌았다고 분석했다 여기에 오포와 비보 샤오미 등 중국 스마트폰 업체들이 화웨이에 대한 미국의 규제로 공백이 생긴 시장을 차지하기 위해 부품 조달을 확대한 점도 수요 증가에 기여했다고 덧붙였다 분기 이후에도 견조한 수요가 이어질 것으로 분석했다 와 모바일 그래픽 등 전분야의 램에 대한 수요가 양호하고 램 가격 또한 오를 것으로 봤다 상승 지속에 대비해 업체들이 재고 확보 차원에서 신규 조달에 나설 것이란 판단이다 트렌드포스는 분기에 램 평균판매단가 가 전분기 대비 크게 증가할 것으로 예상된다 면서 비트 출하량 증가와 함께 가격 상승으로 분기 램 매출액도 이상 증가할 것 이라고 말했다 점진적으로 회복하고 있는 서버 제조업체의 램 수요도 매출액 증가를 견인하는 요소다 트렌드포스는 서버 제조업체는 램값이 지속적으로 상승할 것을 예상하면서 신규 조달 계획을 실행에 옮기기 시작했다 며 이에 따라 평균판매단가가 크게 증가할 것 이라 말했다 서버용 램은 페이스북 애플 아마존 넷플릭스 구글 으로 불리는 글로벌 클라우드서비스업체의 데이터센터 서버를 구축하는 데 필수적으로 들어가는 부품이다 서버용 램은 용에 비해 고부가가치인 서버용 램은 년 반도체 슈퍼호황기와 지난해 코로나 상황에서 삼성전자의 역대급 실적을 이끌었던 제품이다 공급 과잉으로 년부터 하락세를 면치 못했던 낸드플래시 가격도 반등세에 올라서자 업계에서는 메모리반도체 시장의 장기호황이 다시 시작될 것이라는 관측이 나온다 삼성전자와 하이닉스도 최근 분기 실적 발표 이후 진행된 컨퍼런스콜 전화회의 에서 향후 메모리반도체 업황을 긍정적으로 전망했다 램의 비트그로스 비트 단위 생산량 증가율 가 연간 낸드는 중반 수준이 될 것이라 봤다 양사는 슈퍼사이클 장기화를 염두에 두고 기회를 극대화하기 위한 작업을 추진하고 있다 삼성전자는 최근 평택 캠퍼스 신규 생산라인을 조기 가동하기 위해 설비 반입에 속도를 내고 있다 평택 캠퍼스 양산 일정을 앞당기는 방안도 고심하고 있는 것으로 알려졌다 하이닉스도 업황 개선세에 맞춰 선제적 투자를 예고했다 길어지는 장비 리드타임과 셋업 기간을 고려해 내년 투자분 일부를 올해 하반기에 당겨 집행하겠다는 것이다 램의 경우 주력인 나노급 세대 제품의 생산량을 늘리고 극자외선 장비를 활용해 연내 세대 제품 양산을 시작할 계획이다 오문영 기자
8, 2021.05.13 06:00,한미 정치권 반도체-백신확보 전쟁...그 사이에 낀 '삼성',머니투데이 오동희 산업 부 선임기자 년 월 일 산시성 시안시에서 진행된 메모리 반도체 공장 준공식에는 산시성 성위서기 자오정용 산시성 성장 러우친젠 공신부 부장 먀오웨이 국가발개위 부주임 쉬셴핑 권영세 주중 한국대사 전재원 주시안 총영사 그리고 권오현 부회장 등 삼성전자 경영진이 참석했다 사진제공 삼성전자 뉴스룸 삼성이 반도체와 백신 확보를 위한 한미 정치권의 압박 사이에서 고심하고 있다 기업 스스로 독립적인 경영전략을 구사할 여지가 줄어든데 따른 고민이다 전세계 자동차용 반도체와 백신 확보 전쟁이 벌어지면서 국내외 정치권이 직접 해결할 수 없는 문제에 대해 도움 요청을 넘어 압박해오는 것에 대한 부담감도 크게 느끼고 있다 현장에선 경영상 필요에 의해서가 아니라 정치적 필요성에 의한 요구에 곤혹스러워하는 분위기다 일례로 최근 미국 바이든 정부가 반도체 및 배터리 업체들에 대한 압박에 나서거나 화이자 백신 확보와 관련한 정치권발 압력이 삼성바이오로직스의 화이자 백신 위탁 생산 루머로까지 퍼진데 대한 부담이다 삼성바이오로직스는 지난 일 오전 화이자 백신을 이르면 오는 월부터 생산할 것 이라는 정치권발 풍문 보도에 곤욕을 치렀다 삼성바이오로직스는 이날 오전 한국거래소 개장 전에 풍문 또는 보도에 대한 해명 이라는 공시를 통해 금일 일 자 신문이 보도한 삼성바이오 화이자 백신 만든다 면 면 은 사실이 아닙니다 라고 밝혔다 정치권 취재원의 입을 빌어 나온 이 보도에 대해 개장 전 부인공시에도 불구하고 삼성바이오로직스 주가는 장중 가량 치솟는 등 혼란을 겪었다 삼성바이오로직스에 정통한 소식통은 정치권 관계자의 입을 빌어 보도된 내용은 정치권의 바람을 얘기한 것이 아닌가 싶다 며 삼성에게 화이자 백신 생산물량을 수주해오라는 압박으로 들린다 고 지적했다 그는 일부에서는 화이자와의 비밀유지협약 때문에 부인공시 를 한 것 아니냐고 하는데 만약 그랬다면 사실무근 이라고 표현하는 게 아니라 풍문에 대해 답변 드릴 수 없다 고 했을 것 이라며 이같이 말했다 기업의 글로벌 네트워크를 활용해 백신물량 확보에 나서라는 정치권의 압박으로 받아들이는 해석이다 워싱턴 뉴시스 일 현지시간 미국 워싱턴 백악관 루즈벨트룸에서 열린 반도체 공급망 복원에 관한 최고경영자 화상 회의에 참석해 실리콘 웨이퍼를 들고 있다 바이든 대통령은 삼성전자 등이 참석한 이번 회의에서 기업에 대한 압박은 국내에서뿐만 아니라 미국 등 해외에서 지속되고 있다 지난달 조 바이든 미국 대통령에 이어 오는 일 현지시간 에는 지나 레이먼도 미국 상무장관이 삼성전자 등 반도체 관련 기업과 자동차 업체들을 온라인으로 불러 화상회의를 열 예정이다 제너럴모터스 등 자국 자동차 업체들의 반도체 부품 부족에 대한 문제를 논의할 목적으로 보인다 문제는 삼성전자가 메모리반도체 세계 위 기업이고 반도체위탁생산 파운드리 위 기업이긴 하지만 현재 공급부족을 겪고 있는 자동차용 반도체와는 무관하다는 점이다 반도체 업계의 정통한 소식통은 미국 정부가 어떤 요구를 할지는 모르지만 단적으로 현재 문제가 되고 있는 자동차용 반도체 공급부족과 관련해선 삼성전자가 할 수 있는 얘기가 거의 없을 것 이라고 했다 최첨단 공정으로 반도체를 생산하는 삼성전자 입장에서는 수익성이 떨어지고 회로공정 기술의 난이도가 낮은 자동차용 반도체에 신경을 쓸 여력이 없기 때문이다 이 관계자는 삼성전자가 가진 기술력이 있어서 그나마 어느 정도의 요구는 견딜 수 있지만 미 정치권의 요구를 무턱대고 무시하기는 힘든 게 기업들의 부담이다 라고 말했다 배상근 전국경제인연합회 전무는 바이든 행정부 같은 경우 다른 나라 투자기업들에게 행정부가 갖고 있는 규제적 권능이 크고 특히 국가 수반 바이든 대통령 이 요청했을 경우 기업이 부담을 가지는 게 굉장히 크다 고 말했다 기업이 거부하기 힘든 압박이라는 얘기다 배 전무는 우리 기업은 다른 나라 대기업과 달리 사업보국 등에 대한 기업가 정신이 강해 가능하면 할려고 노력하지만 정치권의 요구가 무리한 경우 기업경영의 큰 전략에 차질을 갖고 올 수 있다 고 우려했다 나 등에 대한 배터리 시설투자 압박도 마찬가지다 필요에 의한 투자는 할 수 있지만 수요를 감안하지 않고 미국 정부의 전략적 선택에 동참하기 위해서는 쉽지 않은 결단이 필요한 상황이다 년 월 일 이노베이션 미국 조지아주 자동차 배터리 공장 기공식에서 주요 인사들이 긴 붓으로 느낌표에 화룡정점 하기 전 기념촬영을 하고 있다 왼쪽부터 윤예선 이노베이션 배터리사업대표 데이브 필립 포드 이사 스테판 좀머 폭스바겐 이사 윌버 로스 미국 상무장관 브라이언 켐프 조지아 주지사 최재원 수석부회장 덕 콜린스 미 연방 하원의원 톰 크로우 잭슨카운티 위원장 클락 힐 커머스시장 사진 이노베이션 제공 일례로 년 월 삼성 반도체가 준공한 중국 산시성 시안 메모리 반도체 공장도 사실 정치적 고려보다는 고객의 필요에 의한 것이 더 컸다 삼성전자가 당시 시진핑 중국 국가 주석의 고향인 시안에 낸드플래시 공장을 짓는 결정은 년 동일본 대지진 이후 안정적인 반도체 공급을 요구하는 애플 등 고객사들의 요구에 의한 것이었다 한국 내 공장만 있을 경우 혹시 발생할 지 모를 지진으로 인한 공급 차질이 발생했을 때 백업할 수 있는 한국 이외의 지역에 라인을 구축하도록 고객사들이 요구했고 그 일환으로 수요처가 있는 중국에 라인을 구축하게 된 것이다 다만 중국 내 위치를 어디로 할 것이냐의 문제에서 시진핑 주석의 고향을 선택한 것 뿐이다 고객의 요구와 정치권의 요구는 다르다는 얘기다 재계 관계자는 일 대통령 주재 반도체 전략 보고대회 에서 정부가 우리 반도체 경쟁력을 확보하기 위해서 기업이 필요로 하는 것이 무엇인지를 먼저 들여다봐야 하는 이유다 라고 말했다 오동희 산업 부 선임기자
9, 2021.05.13 03:02,[코스닥 메모] (13일) 공모주청약=제주맥주(대신) 진시스템(삼성),공모주청약 제주맥주 대신 진시스템 삼성
