,날짜,기사제목,본문내용
0,2021-05-03,"[특징주]호텔신라, 1Q 실적 개선에 4% 강세",이미지출처 연합뉴스 아시아경제 지연진 기자 호텔신라가 올해 분기 실적이 시장 기대치를 크게 웃돌면서 대 상승세를 보이고있다 호텔신라는 일 유가증권시장에서 전거래일대비 상승한 만 원에 거래되고 있다 앞서 현대차증권은 이날 호텔신라에 대해 투자의견을 매수로 상향하고 목표주가도 종전 만 원에서 만원으로 올린다고 밝혔다 호텔신라는 지난 분기 연결기준 매출액이 억원으로 전년대비 감소했지만 영업이익은 억원으로 흑자 전환했다 호텔 및 레저 부문의 영업 손실은 지속됐지만 면세점 부문이 당초 예상치를 크게 상회하는 영업이익을 기록한 덕분이다 박종렬 현대차증권 연구원은 호텔 및 레저 부문도 저조한 투숙률 지속으로 매출액은 전년과 동일한 수준이었고 영업손실 억원으로 적자 폭을 소폭 축소했다 며 분기 면세점 실적 개선과 함께 호텔 부문의 적자 폭 축소로 양호한 실적 모멘텀은 지속 가능할 것 이라고 전망했다 지연진 기자
1,2021-05-03,"[클릭 e종목]""호텔신라, 면세점 흑자전환 기대 이상""…목표가↑",아시아경제 지연진 기자 현대차증권은 호텔신라에 대해 올해 분기 영업실적이 시장 전망치를 크게 웃돌면서 투자의견을 매수로 상향하고 목표주가도 종전 만 원에서 만원으로 올린다고 일 밝혔다 호텔신라는 지난 분기 연결기준 매출액이 억원으로 전년대비 감소했지만 영업이익은 억원으로 흑자 전환했다 호텔 및 레저 부문의 영업 손실은 지속됐지만 면세점 부문이 당초 예상치를 크게 상회하는 영업이익을 기록한 덕분이다 코로나 로 인해 내국인의 해외여행 수요와 외국인의 한국 방문객수가 급감 추세가 이어지고 있는 만큼 영업환경은 좋지않다 다만 시내면세점 매출액은 지난해 분기와 같은 수준을 유지했고 공항점 매출은 급감했다 면세점 매출액이 전년동기비 감소했지만 영업이익은 흑자로 전환한 것은 공항면세점 임차료 하락과 함께 시내면세점의 비용 감축에 따른 것이라는 분석이다 박종렬 현대차증권 연구원은 호텔 및 레저 부문도 저조한 투숙률 지속으로 매출액은 전년과 동일한 수준이었고 영업손실 억원으로 적자 폭을 소폭 축소했다 며 지난 분기에도 사회적 거리두기가 지속되면서 호텔 및 레저 부문의 실적 회복이 더디게 진행되고 있다 고 전했다 다만 분기 면세점 실적 개선과 함께 호텔 부문의 적자 폭 축소로 양호한 실적 모멘텀은 지속 가능할 것이라는 전망이다 지연진 기자
2,2021-05-03,"[특징주] ""실적 개선 사이클 진입""···호텔신라, 상승세로 전환",서울경제 호텔신라 가 분기 호실적을 낸 데 이어 분기 역시 안정적인 실적을 낼 것이라는 기대감에 상승세다 일 오전 시 분 호텔신라는 유가증권시장에서 전 거래일보다 원 오른 만 원에 거래 중이다 이날 증권사들은 호텔신라의 분기 실적에 대해 호평을 내놓았다 호텔신라의 올해 분기 매출액은 전년 대비 감소한 억원 영업이익은 흑자전환해 억원을 기록했다 이는 영업익 컨센서스 억원 을 큰 폭으로 웃도는 호실적이다 한화투자증권은 호텔신라가 분기 수익성 중심의 경영 효과로 인해 기대치를 상회했다고 밝혔다 투자증권은 호텔신라에 대해 분기 매출이 반등세를 보이며 실적 개선 사이클의 초입이라고 전망했다 이지영 투자증권 연구원은 분기 고마진 중소형 리셀러 매출 비중 상승 및 적자 점포인 인천공항 영업 종료로 수익성이 큰 폭으로 개선됐다 며 분기 현재 인기 브랜드 재고 확보 등으로 매출이 큰 폭 증가하고 있으며 분기에는 호텔 성수기 효과까지 기대해 볼 만하다 고 진단했다 박시진 기자
3,2021-05-03,"호텔신라, 실적 개선 사이클 초입…목표가↑-NH",머니투데이 강민수 기자 투자증권은 호텔신라에 대해 분기 매출이 반등세를 보이며 실적 개선 사이클의 초입이라고 전망했다 투자의견은 매수 를 유지 목표주가는 만 원에서 만 원으로 상향했다 지난달 일 종가는 만 원이다 호텔신라의 올해 분기 매출액은 전년 대비 감소한 억원 영업이익은 흑자전환해 억원을 기록했다 이는 영업익 컨센서스 억원 을 큰 폭으로 웃도는 호실적이다 이지영 투자증권 연구원은 분기 고마진 중소형 리셀러 매출 비중 상승 및 적자 점포인 인천공항 영업 종료로 수익성이 큰 폭으로 개선됐다 며 분기 현재 인기 브랜드 재고 확보 등으로 매출이 큰 폭 증가하고 있으며 분기에는 호텔 성수기 효과까지 기대해 볼 만하다 고 진단했다 이 연구원은 향후 실적이 단계적으로 상승하며 주가도 이와 동행할 것 이라며 월 서울 면세점 일매출은 월보다 증가하는 등 매우 양호했으며 수익성 역시 높은 수준이 유지되고 있다 고 설명했다 그는 분기부터는 호텔이 성수기에 진입하며 흑자전환 할 것으로 예상되며 실적 레벨이 한 단계 높아질 것 이라며 실적 개선 사이클의 초입인 현시점을 매수 기회로 추천한다 고 조언했다 강민수 기자
4,2021-05-03,"호텔신라, 실적 개선 사이클 초입..목표가↑-NH투자증권",파이낸셜뉴스 투자증권은 일 호텔신라에 대해 분기 매출이 큰 폭으로 증가하고 있으며 분기에는 호텔 성수기 효과까지 기대된다고 말했다 투자의견 매수 를 유지하고 목표주가는 종전 만 원에서 만 원으로 상향했다 이지영 투자증권 연구원은 고마진 중소형 리셀러 매출 비중 상승 및 적자 점포인 인천공항면세점 철수에 따른 수익성 개선을 감안해 평균 를 조 정하고 목표주가도 상향했다 고 설명했다 호텔신라의 분기 연결기준 매출액은 전년동기 대비 감소한 억원 영업이익은 억원으로 전년동기 대비 흑자전환했다 영업이익 기준 컨센서스 억원을 큰 폭 상회하는 호실적을 발표했다 향후 실적이 단계적으로 상승하며 주가도 이와 동행할 것으로 기대된다 월 서울 면세점 일매출은 월보다 증가하는 등 매우 양호했고 수익성 역시 높은 수준이 유지되고 있다 이 연구원은 분기부터는 호텔이 성수기에 진입하며 흑자전환 할 것으로 예상돼 실적 레벨이 한 단계 높아질 것 이라며 실적 개선 사이클의 초입인 현 시점을 매수 기회로 추천한다 고 말했다 서혜진 기자
5,2021-05-03,"호텔신라, 실적개선 초입 매수기회 추천…목표가↑ -NH",이데일리 김소연 기자 투자증권은 일 호텔신라 에 대해 구조적 수익성 개선에 주목해야 한다고 분석했다 분기 현재 인기 브랜드 재고 확보 등으로 매출이 큰 폭 증가하고 있다고 설명했다 실적개선의 초입인 현 시점을 매수기회로 추천했다 투자의견 매수 유지 목표주가는 만 원으로 기존 만 원 보다 상향 제시했다 현재 호텔신라 주가는 지난달 일 기준 만 원이다 이지영 투자증권 연구원은 이날 보고서에서 고마진 중소형 리셀러 매출 비중 상승 및 적자 점포인 인천공항면세점 철수에 따라 수익성이 큰 폭으로 개선됐다 며 향후 실적이 단계적으로 상승해 주가도 이와 동행할 것 이라고 전망했다 이 연구원은 월 호텔신라의 서울 면세점 일매출은 월보다 증가하는 등 매우 양호했으며 수익성 역시 높은 수준이 유지되고 있다 고 설명했다 분기에는 호텔 성수기 효과가 있을 것으로 예상했다 그는 분기부터는 호텔이 성수기에 진입하며 흑자전환할 것 이라며 실적 레벨이 한 단계 높아질 것 이라고 내다봤다 그러면서 실적개선 사이클의 초입인 현 시점을 매수기회로 추천한다 고 강조했다 호텔신라의 분기 연결기준 매출은 억원 영업이익은 억원으로 영업이익 기준 컨센서스 억원을 큰 폭 상회하는 호실적을 발표했다 이 연구원은 면세 부문은 매출 억원 영업이익 억원을 기록했다 며 제 자 반송 종료와 일부 인기 화장품 브랜드의 재고부족으로 매출 회복이 더디었으나 고마진 중소형 리셀러 비중이 까지 상승하고 인천공항 영업 종료로 관련 적자가 축소되며 손익이 큰 폭 개선됐다 고 설명했다 이어 이번 분기의 일회성 이익은 특허 수수료 감면 환입액 억원에 불과했다 고 덧붙였다 호텔부문은 계절 영향으로 매출 억원 영업적자 억원을 기록했다 영업적자는 전년 동기 대비 적자가 축소됐다 그는 계절적 영향으로 전분기 대비 투숙률이 소폭 낮아졌으나 비용 효율화로 실적 개선에 성공했다 고 말했다 김소연
6,2021-05-03,"""수익성 중심 경영 효과""···호텔신라, 1분기 매출 7,272억원",서울경제 한화투자증권은 호텔신라 가 분기 수익성 중심의 경영 효과로 인해 기대치를 상회했다고 일 밝혔다 호텔신라는 분기 매출액 억원 영업이익 억원으로 흑자 전환했다 면세점 매출액이 전년 동기 대비 줄어든 억원을 기록했지만 영업이익이 억원으로 시장의 기대치를 크게 상회했다 소규모 따이공 물량이 늘어났을 뿐 아니라 인천공항 면세점 철수 및 임대료 감면 등에 따른 결과다 호텔 레저사업부 매출 역시 억원으로 전년 동기 대비 가 늘었다 한화투자증권은 코로나 영향이 지속됐음에도 불구하고 선방했다는 분석을 내놓았다 남성현 한화투자증권 연구원은 인천공항 철수 효과 소규모 따이공 물량의 점진적 증가 등으로 분기에도 긍정적인 흐름이 이어질 것 이라며 호텔사업부 운영효율화에 따른 실적 개선도 가능할 것 이라고 말했다 박시진 기자
7,2021-05-03,하나금투 “호텔신라 1분기 어닝서프라이즈...목표가 상향”,하나금융투자는 호텔신라 가 분기 시내면세점 실적 개선 덕에 어닝서프라이즈 전망치보다 좋은 실적 를 기록했다고 일 분석했다 목표주가를 기존 만 원에서 만원으로 상향 조정하고 투자의견은 매수 를 유지했다 호텔신라의 분기 연결 기준 영업이익은 전년 동기 대비 억원 증가한 억원을 기록하며 흑자 전환했다 시내면세점의 영업이익률이 까지 상승한 것으로 추정되며 인천공항점 임차료의 부담이 완화됐다고 박종대 연구원은 설명했다 그 외에도 특허수수료의 감면 효과가 일회성으로 나타났다고 박 연구원은 덧붙였다 박 연구원은 시내면세점은 전분기와 비교해 일매출이 이상 감소했지만 이는 월 설 연휴와 밀어내기식 경쟁 자제때문이었다 며 그 덕에 수익성은 개선됐다 고 설명했다 시내면세점 영업이익은 억원을 기록한 것으로 그는 추산했다 박 연구원은 또 정부가 오는 일부터 코로나 백신 접종을 완료한 사람에게 출입국시 주간의 자가격리 의무를 면제해주겠다고 밝힌 만큼 해외 여행의 재개 가능성이 커지고 있다 며 이는 호텔신라에 대한 투자심리 개선에 긍정적 이라고 전망했다 노자운 기자
8,2021-05-03,"호텔신라, 글로벌 여행 재개로 주가 재평가…목표가↑-하나",영업익 억원 분기만에 흑자전환 인천공항 임차료 부담 완화로 수익성 개선 글로벌 여행 재개 가능 주가 재평가 기대 이데일리 이지혜 기자 코로나 신종 코로나바이러스 감염증 장기화 속에서도 분기 턴어라운드에 성공한 호텔신라의 올해 영업이익 증가가 전망된다 하나금융투자는 일 호텔신라 에 대해 글로벌 여행 재개 가능성이 높아져 주가 재평가가 가능하다며 목표주가를 기존 만 원에서 만원으로 상향했다 호텔신라의 분기 영업이익은 전년 동기 대비 흑자전환한 억원으로 시장 전망치를 웃돌았다 박종대 하나금융투자 연구원은 시내면세점 영업이익률이 까지 상승했다 며 인천공항점 임차료 부담이 완화됐고 특허수수료 감면 효과로 억원의 일회성 비용도 더해졌다 고 분석했다 시내면세점 영업이익은 억원 증가한 것으로 예상되며 호텔 레저 부문은 고정비 효율화로 엽업손실폭이 전분기 대비 억원 정도 감소했다 내년 영업이익은 억원 년 억원으로 증가할 전망이다 월 이후 월별로 가파르게 매출이 증가하고 있고 분기 면세점 매출은 전년 동기 대비 증가가 예상된다 국내는 백신 접종률 상승과 함께 정부에서 오는 일부터 백신 접종 완료자의 입국 시 주간의 자가격리 의무를 면제한다는 방침을 밝힌 상황이다 미국은 성인 의 백신 접종률을 보이며 디즈니랜드를 개장했다 박 연구원은 올해와 내년 글로벌 여행 재개로 매출 이익이 큰 폭 증가할 전망 이라며 특히 사드 보복조치 소멸로 중국 인바운드 개별 여행객 비중이 커지면 시내면세점 수익성 개선이 기대돼 지속적인 비중확대 전략이 필요하다 고 설명했다 이지혜
9,2021-04-30,"호텔신라, 4분기만에 흑자 전환 성공…1분기 영업이익 266억원",머니투데이 이재은 기자 상보 일 호텔신라 분기 실적 공시 매출액은 억원으로 감소 서울 신라호텔 전경 사진제공 호텔신라 호텔신라가 올 분기 턴어라운드에 성공했다 면세 사업이 흑자로 전환하면서 호텔 레저 사업의 적자를 상쇄한 데 따른 것이다 코로나 영향이 지속되고 있지만 극한의 위기는 벗어난 것으로 분석된다 일 호텔신라는 연결기준 올 분기 영업이익이 억 만원으로 잠정 집계됐다고 공시했다 전년 동기 영업손실 억 만원 대비 흑자 전환한 것이다 같은 기간 매출액은 억 만원으로 감소했다 당기순손실은 억원으로 집계됐다 호텔신라는 면세 와 호텔 레저 부문 등 주력 사업이 모두 코로나 의 직격탄을 맞으며 년 분기 모두 분기별 영업손실을 나타내 년 연간 영업손실 억 만원을 기록 사상 처음으로 연간 기준 영업적자를 냈었다 하지만 코로나 가 장기화하는 가운데 호텔신라가 수익성 회복에 우선점을 두고 비용개선에 나서면서 분기 만에 흑자 전환에 성공했다 면세와 호텔 레저 등 전 부문에서 손익이 개선됐다 부문별로 살펴보면 면세 분기 매출액은 전년 동기 대비 감소한 억원을 기록했다 영업이익은 억원으로 전년 영업손실 억원 대비 흑자전환했다 국내 시내점은 매출은 전년동기 대비 유지했고 공항점 매출은 감소했다 하지만 시내점이 소모적인 수수료 경쟁을 줄였고 인천국제공항 제 터미널에서 공항점을 철수하는 등 적극적 대응을 통해 코로나 영향을 최소화 해 수익성이 개선됐다 또 정부가 한시적으로 년 면세점 매출에 대해 특허수수료를 감면해준 것도 주효했다 분기 호텔 레저 부문 매출액은 전년 같은 기간과 비교했을 때 증가한 억원 영업손실 억원을 기록했다 전년 영업손실 억원 대비 적자 폭을 줄였다 호텔 레저 부문은 영업적자가 지속되고 있지만 년 월까지는 코로나 의 영향이 없었다는 점을 고려할 때 개선세로 분석된다 향후 면세 부문과 호텔 레저 부문 모두에서 실적 회복이 기대된다 배송이 투자증권 연구원은 면세 부문에서 리베이트 송출수수료 부담이 적은 소형 따이궁 중국 대리구매상 비중이 상승하고 따이궁 수요가 안정적으로 유지되는 점이 손익 측면에 긍정적이다 라며 또 호텔 레저 부문에서는 인건비 등 고정비 축소와 분기 성수기에 따른 실적 개선이 기대된다 라고 분석했다 이재은 기자
