,날짜,기사제목,본문내용
0,2021-05-03,"셀트리온, 코로나19 자가검사키트 조건부 허가 획득",체외진단 전문기업 휴마시스와 공동 개발 듀얼항원 방식으로 최고 수준의 정확성 갖춰 이데일리 왕해나 기자 셀트리온 은 지난 월 일 식품의약품안전처 이하 식약처 로부터 개인이 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 의 조건부 허가를 획득했다 디아트러스트 홈 테스트는 코로나 에 특이적으로 강하게 결합하는 셀트리온의 독자 개발 항체를 적용해 코로나 바이러스 증상자의 검체에서 바이러스의 특정 성분을 검출해 감염 여부를 확인하는 항원 방식의 키트다 이 제품은 전문가의 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 셀트리온은 일반인들의 신속한 조기 검사를 통해 코로나 바이러스 확산 방지에 기여하기 위해 체외진단 전문기업 휴마시스와 공동 개발했으며 국내에서는 셀트리온 제품의 국내 유통을 담당하고 있는 셀트리온제약을 포함한 여러 유통망을 통해 공급할 계획이다 디아트러스트 홈 테스트는 일반적으로 한 가지 항원만 검출하는 방식과는 달리 항원 그리고 항원 두 가지 모두를 검출하는 듀얼항원 방식으로 민감도를 극대화함으로써 최고 수준의 정확성을 갖춘 것이 특징이다 다만 자가검사키트는 보조적 수단이므로 역학적 연관성이 명확한 감염 의심자는 반드시 방역당국이 운영하는 선별진료소에서 유전자 증폭 검사를 받아야 한다 셀트리온은 이 자가검사키트에 대한 글로벌 수요가 늘어날 것으로 판단해 지난 월과 월에 걸쳐 미국에서 소아 및 성인 포함 약 여 명을 대상으로 진행한 임상시험 결과를 미국 식품의약국 에 제출했으며 현재 심사결과를 기다리고 있다 또 지난 월 일 코로나 현장형 항원신속진단키트 디아트러스트 에 대해 긴급사용승인을 획득하고 미국 시장 공급을 개시했다 셀트리온 관계자는 셀트리온의 우수한 항체 기술력을 바탕으로 개발된 디아트러스트 홈 테스트가 조건부 허가를 받은 만큼 빠른 시일 내에 일반인들도 제품을 구입해 검사를 받을 수 있도록 공급을 서두를 것 이라고 말했다 한편 셀트리온은 이번 조건부 허가에 따라 식약처에 자가검사키트에 대한 추가 임상적 성능시험 자료를 개월 내에 제출할 계획이다 왕해나
1,2021-05-03,"셀트리온, 코로나19 자가검사키트 식약처 조건부 허가 획득",개월 내 추가 자료 제출 계획 셀트리온은 식품의약품안전처로부터 자가진단 키트 디아트러스트 코로나 항원 홈 테스트 에 대해 조건부 판매허가를 받았다고 일 밝혔다 이번 조건부 허가에 따라 셀트리온은 개월 내에 식품의약품안전처에 추가 임상적 성능시험 자료를 제출할 계획이다 이 제품은 개인이 스스로 코로나 감염 여부를 검사할 수 있는 항원 방식의 자가검사키트다 코로나 에 특이적으로 강하게 결합하는 셀트리온의 독자 개발 항체를 적용했다 개인이 직접 키트 안에 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 디아트러스트 홈 테스트는 항원 과 항원 두 가지 모두를 검출하는 듀얼항원 방식이다 민감도 양성 확인율 를 극대화했다는 설명이다 일반적인 신속진단키트는 둘 중 하나만 검출한다 회사는 휴마시스와 이 제품을 공동 개발했다 휴마시스가 지난달 일 식약처의 조건부 판매허가를 받은 휴마시스 코비드 홈 테스트 와 같은 제품이다 셀트리온은 이 제품을 국내에서 셀트리온제약을 포함한 여러 유통망을 통해 공급할 계획이다 셀트리온은 지난 월과 월 미국 식품의약국 에 소아 및 성인 포함 약 여 명을 대상으로 진행한 미국 임상 결과를 제출했다 현재 심사결과를 기다리고 있다 이와 함께 지난달 일 코로나 현장형 항원신속진단키트 디아트러스트 에 대해 의 긴급사용승인을 획득하고 미국 시장 공급을 개시했다 셀트리온 관계자는 셀트리온의 우수한 항체 기술력을 바탕으로 개발된 제품이 조건부 허가를 받은 만큼 빠른 시일 내에 일반인들도 제품을 구입해 검사를 받을 수 있도록 공급을 서두를 것 이라고 말했다 김예나 기자
2,2021-05-03,"셀트리온 코로나 자가검사키트, 식약처 조건부 허가 획득",머니투데이 김근희 기자 에도 임상 결과 제출 허가 심사 중 셀트리온은 지난달 일 식품의약품안전처로부터 개인이 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 의 조건부 허가를 획득했다고 일 밝혔다 셀트리온은 이번 조건부 허가에 따라 식약처에 자가검사키트에 대한 추가 임상적 성능시험 자료를 개월 내에 제출해야 한다 디아트러스트 홈 테스트는 코로나 에 특이적으로 강하게 결합하는 셀트리온의 독자 개발 항체를 적용한 항원 방식의 키트로 코로나 바이러스 증상자의 검체에서 바이러스의 특정 성분을 검출해 감염 여부를 확인한다 전문가의 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 디아트러스트 홈 테스트는 일반적으로 한 가지 항원만 검출하는 기존 키트와 달리 항원 그리고 항원 두 가지 모두를 검출하는 듀얼항원 방식으로 민감도 양성 환자를 양성으로 인지하는 것 를 극대화해 정확성을 높였다 다만 자가검사키트는 보조적 수단인만큼 역학적 연관성이 명확한 감염 의심자는 반드시 방역당국이 운영하는 선별진료소에서 유전자 증폭 검사를 받아야 한다 셀트리온은 디아트러스트 홈 테스트를 체외진단 전문기업 휴마시스와 공동 개발했다 셀트리온제약을 포함한 여러 유통망을 통해 자가검사키트를 공급할 계획이다 특히 자가검사키트에 대한 글로벌 수요가 늘어날 것으로 판단해 지난 월과 월에 걸쳐 미국에서 소아와 성인을 포함한 약 여명을 대상으로 진행한 임상시험 결과를 미국 식품의약국 에 제출했다 셀트리온은 현재 심사결과를 기다리고 있다 앞서 셀트리온은 지난달 일 로부터 코로나 현장형 항원신속진단키트 디아트러스트 의 긴급사용승인을 획득하고 미국 시장 공급을 시작한 바 있다 셀트리온 관계자는 셀트리온의 우수한 항체 기술력을 바탕으로 개발된 디아트러스트 홈 테스트가 조건부 허가를 받은 만큼 빠른 시일 내에 일반인들도 제품을 구입해 검사를 받을 수 있도록 공급을 서두를 것 이라고 말했다 김근희 기자
3,2021-05-03,공매도 재개하자…셀트리온·롯데관광개발 등 '하락',사진 게티이미지뱅크 공매도 부분 재개에 일부 종목이 급락하고 있다 이들은 그간 공매도 취약 종목으로 거론돼왔다 일 오전 시 분 현재 유가증권시장에서 롯데관광개발은 전날보다 원 내린 만 원을 기록 중이다 셀트리온도 전날보다 원 내린 만 원에 거래되고 있다 두산인프라코어도 미만으로 하락 중이다 같은 시간 코스닥시장에서 케이엠더블유는 전날보다 원 하락한 만 원에 거래되고 있다 에이치엘비도 같은 시간 원 내린 만 원을 기록 중이다 이들 종목은 시가총액 대비 공매도 잔액 비율이 높은 종목이다 한국거래소에 따르면 지난달 말 기준 유가증권시장에서 롯데관광개발 호텔신라 셀트리온 두산인프라코어 인스코비 등이 해당 비율이 높았다 코스닥시장에서 신라젠 케이엠더블유 에이치엘비 에이팸 상상인 등의 순이었다 이날부터 코스피 과 코스닥 종목에 대한 공매도가 재개됐다 지난해 월 일부터 시작된 공매도 금지 조처가 약 개월 만에 해제된 것이다 단기적으로는 공매도 재개에 대한 부담이 커질 것으로 예상된다 이베스트투자증권에 따르면 과거 번의 공매도 종료 이후 주식시장 흐름을 살펴보면 공매도 종료 이후 개월은 코스피와 코스닥 모두 약세를 보였다 이 증권사 염동찬 연구원은 년과 유사하게 공매도 해제 이후 개월 가량 시장에 부담으로 작용할 수 있을 것 이라고 내다봤다 다만 전문가들 사이에서는 장기적으로 공매도 재개에 따른 긍정적인 면이 두드러질 것이라는 의견이 많다 투자자들이 다양한 전략을 구사할 수 있다는 점과 거품이 낀 주가를 적정 수준으로 유지시켜주는 순기능이 있어서다 이송렬 한경닷컴 기자
4,2021-05-03,아이마켓코리아 “셀트리온 코로나19 진단키트 제품군 전국 공급”,코로나 키트 제품군 국내 유통 서울경제 국내 소모성 자재 구매대행 기업 아이마켓코리아 가 셀트리온의 신종 코로나바이러스 감염증 코로나 현장 및 자가진단 키트를 유통한다 일 아이마켓코리아는 셀트리온과 코로나 키트 제품군의 국내 기업간 거래 기업 정부 거래 유통을 위한 업무협약을 체결했다고 밝혔다 아이마켓코리아의 유통망을 통해 국내 기업과 지방자치단체 공공기관에 코로나 진단키트가 공급된다 유통되는 제품은 셀트리온의 디아트러스트 코로나 현장형 항원신속진단키트와 자가검사키트 등 총 개 제품군이다 셀트리온은 아이마켓코리아가 진행하는 마케팅 영업 등 코로나 진단키트 유통 활동에 필요한 사항을 전폭적으로 지원할 계획이다 이번에 공급되는 자가검사키트는 지난 월 식품의약품안전처로부터 조건부허가를 획득한 제품으로 전문가 없이도 개인이 직접 검사해 분 내외로 검사 결과를 확인할 수 있다 남인봉 아이마켓코리아 대표이사는 이번 업무협약으로 셀트리온의 우수한 제품과 당사가 보유한 안정적인 영업망 등의 유통 역량이 결합되어 코로나 진단키트가 국내에 보급되는데 큰 역할을 할 것으로 기대한다 고 말했다 박호현 기자
5,2021-05-03,"아이마켓코리아, 셀트리온과 ‘코로나19 키트 제품군’ 국내 유통 업무...",파이낸셜뉴스 아이마켓코리아가 셀트리온의 코로나 현장형 항원신속진단키트 및 자가검사키트를 국내 기업 지자체 공공기관 등에 유통한다 아이마켓코리아는 일 셀트리온과 코로나 키트 제품군의 국내 기업간 기업간거래 기업대정부 유통을 위한 업무협약 를 체결했다고 밝혔다 이번 협약을 통해 아이마켓코리아는 기업과 정부기관 지방자치단체 공기업 공공기관 등을 대상 의료기관 제외 으로 셀트리온의 디아트러스트 코로나 현장형 항원신속진단키트와 자가검사키트 등 총 개 제품을 유통하게 된다 또한 셀트리온은 아이마켓코리아가 전개하는 마케팅 영업 등 코로나 진단키트 유통 활동에 필요한 사항을 전폭적으로 지원할 계획이다 이번 업무협약으로 선보이는 대표적인 제품으로는 디아트러스트 코로나 현장형 항원신속진단키트 가 있다 지난 월 국내 항원신속진단키트로서는 최초로 미국 식품의약국 긴급사용승인받은 이 제품은 진단 후 감염 여부를 분 내외로 바로 확인할 수 있는 것이 특징이다 이와 함께 개인이 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 도 공급한다 지난 월 식품의약품안전처로부터 조건부허가를 획득한 이 제품은 전문가의 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 남인봉 아이마켓코리아 대표이사는 이번 업무협약으로 셀트리온의 우수한 제품과 당사가 보유한 안정적인 영업망 등의 유통 역량이 결합돼 코로나 진단키트가 국내에 보급되는데 큰 역할을 할 것으로 기대한다 며 양사는 이번 업무협약을 계기로 지속적인 협력을 통한 긴밀한 파트너십을 유지해 나갈 것 이라고 강조했다 강재웅 기자
6,2021-05-03,"셀트리온 코로나 자가검사키트, 식약처 조건부 허가 획득",디아트러스트 코로나 항원 홈 테스트 에도 임상 결과 제출 허가 심사 중 셀트리온 본사 전경 사진 제공 셀트리온 서울경제 셀트리온 은 지난달 일 식품의약품안전처로부터 개인이 스스로 신종 코로나바이러스 감염증 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 의 조건부 허가를 획득했다고 일 밝혔다 셀트리온은 이번 조건부 허가에 따라 식약처에 자가검사키트에 대한 추가 임상적 성능시험 자료를 개월 내에 제출해야 한다 디아트러스트 홈 테스트는 코로나 에 특이적으로 강하게 결합하는 셀트리온의 독자 개발 항체를 적용한 항원 방식의 키트로 코로나 바이러스 증상자의 검체에서 바이러스의 특정 성분을 검출해 감염 여부를 확인한다 전문가의 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 디아트러스트 홈 테스트는 일반적으로 한 가지 항원만 검출하는 기존 키트와 달리 항원 그리고 항원 두 가지 모두를 검출하는 듀얼항원 방식으로 민감도 양성 환자를 양성으로 인지하는 것 를 극대화해 정확성을 높였다 다만 자가검사키트는 보조적 수단인만큼 역학적 연관성이 명확한 감염 의심자는 반드시 방역당국이 운영하는 선별진료소에서 유전자 증폭 검사를 받아야 한다 셀트리온은 체외진단 기업 휴마시스 와 이 제품을 공동으로 개발했으며 국내에서는 셀트리온 제품의 국내 유통을 맡은 셀트리온제약 을 포함해 여러 유통망으로 공급할 계획이다 또한 셀트리온은 자가검사키트에 대한 글로벌 수요가 늘어날 것으로 판단해 지난 월과 월에 걸쳐 미국에서 소아와 성인을 포함한 약 여명을 대상으로 진행한 임상시험 결과를 미국 식품의약국 에 제출했다 셀트리온은 현재 심사결과를 기다리고 있다 셀트리온 관계자는 셀트리온의 우수한 항체 기술력을 바탕으로 개발된 디아트러스트 홈 테스트가 조건부 허가를 받은 만큼 빠른 시일 내에 일반인들도 제품을 구입해 검사를 받을 수 있도록 공급을 서두를 것 이라고 말했다 김성원 기자
7,2021-05-03,셀트리온도 집에서 간편하게 '코로나 자가검사키트' 선보인다,파이낸셜뉴스 셀트리온이 휴마시스 바이오센서에 이어 번째로 코로나 자가검사기트를 선보인다 일 업계에 따르면 셀트리온은 지난 월 일 식품의약품안전처로부터 개인이 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 의 조건부 허가를 획득했다 디아트러스트 홈 테스트 는 코로나에 특이적으로 강하게 결합하는 셀트리온의 독자 개발 항체를 적용해 코로나 바이러스 증상자의 검체에서 바이러스의 특정 성분을 검출해 감염 여부를 확인하는 항원 방식의 키트다 이 제품은 전문가의 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속에서 검체를 채취해 검사하면 분 내외로 검사 결과를 육안으로 확인할 수 있다 셀트리온은 체외진단 전문기업 휴마시스와 자가검사기트를 공동 개발했으며 국내에서는 셀트리온 제품의 국내 유통을 담당하고 있는 셀트리온제약을 포함한 여러 유통망을 통해 공급할 계획이다 특히 디아트러스트 홈 테스트는 일반적으로 한 가지 항원만 검출하는 방식과는 달리 항원 그리고 항원 두 가지 모두를 검출하는 듀얼항원 방식으로 민감도를 높여 최고 수준의 정확성을 갖춘 것이 특징이다 다만 자가검사키트는 보조적 수단이므로 역학적 연관성이 명확한 감염 의심자는 반드시 방역당국이 운영하는 선별진료소에서 유전자 증폭 검사를 받아야 한다 셀트리온은 이 자가검사키트에 대한 글로벌 수요가 늘어날 것으로 판단해 지난 월과 월에 걸쳐 미국에서 소아 및 성인 포함 약 여 명을 대상으로 진행한 임상시험 결과를 미국 식품의약국 에 제출했으며 현재 심사결과를 기다리고 있다 또한 셀트리온은 지난 월 일 코로나 현장형 항원신속진단키트 디아트러스트 에 대해 긴급사용승인을 획득하고 미국 시장 공급을 개시했다 셀트리온 관계자는 셀트리온의 우수한 항체 기술력을 바탕으로 개발된 디아트러스트 홈 테스트가 조건부 허가를 받은 만큼 빠른 시일 내에 일반인들도 제품을 구입해 검사를 받을 수 있도록 공급을 서두를 것 이라고 말했다 한편 셀트리온은 이번 조건부 허가에 따라 식약처에 자가검사키트에 대한 추가 임상적 성능시험 자료를 개월 내에 제출할 계획이다 홍석근 기자
8,2021-05-03,"셀트리온, 코로나19 자가검사키트 식약처 조건부 허가 획득",디아트러스트 코로나 항원 홈 테스트 셀트리온 독자 개발 항체 적용 듀얼 항원 방식 민감도 극대화 아시아경제 김지희 기자 셀트리온은 지난달 일 식품의약품안전처로부터 개인이 스스로 코로나 감염 여부를 검사할 수 있는 자가검사키트 디아트러스트 코로나 항원 홈 테스트 의 조건부 허가를 획득했다고 일 밝혔다 디아트러스트 홈 테스트는 코로나 에 강하게 결합하는 셀트리온의 독자 개발 항체를 적용해 코로나 증상자의 검체에서 바이러스의 특정 성분을 검출해 감염 여부를 확인하는 항원 방식 키트다 전문가 도움 없이 개인이 직접 키트 내 동봉된 면봉으로 콧속 검체를 채취해 검사하면 분 내외로 결과를 확인할 수 있다 셀트리온은 체외진단 전문기업 휴마시스와 이 제품을 공동 개발했다 국내에서는 셀트리온 제품의 국내 유통을 담당하고 있는 셀트리온제약을 포함한 여러 유통망을 통해 공급할 계획이다 특히 디아트러스트 홈 테스트는 한 가지 항원만 검출하는 일반적인 방식과 달리 항원과 항원 두 가지 모두를 검출하는 듀얼항원 방식이다 이를 통해 민감도를 극대화함으로써 우수한 정확성을 갖췄다는 게 셀트리온의 설명이다 셀트리온은 해당 자가검사키트에 대한 글로벌 수요가 늘어날 것으로 보고 있다 지난 월 미국에서 소아 및 성인 여명을 대상으로 진행한 임상시험 결과를 미국 식품의약국 에 제출하고 현재 심사결과도 기다리고 있다 또 지난 월에는 코로나 현장형 항원신속진단키트 디아트러스트 에 대해 긴급사용승인을 획득해 미국 시장 공급을 개시한 바 있다 셀트리온 관계자는 셀트리온의 항체 기술력을 바탕으로 개발된 디아트러스트 홈 테스트가 조건부 허가를 받은 만큼 빠른 시일 내에 일반인들도 제품을 구입해 검사를 받을 수 있도록 공급을 서두를 것 이라며 이번 조건부 허가에 따라 식약처에 자가검사키트에 대한 추가 임상적 성능시험 자료를 개월 내 제출할 계획 이라고 말했다 김지희 기자
9,2021-05-02,SK바사 웃고 셀트리온 울었다…희비 엇갈린 바이오株,월 주가 성적표 살펴보니 바사 성공 웃음꽃 노바백스 백신 판권은 논란 셀트리온 치료제 개발에도 공매도 잔액 위 부담으로 삼바 공장 일부 가동률 저하 분기 부진은 조만간 만회 녹십자 백신 매출 반영땐 하반기 실적 더 좋아질듯 국내 바이오 위탁생산 대표 종목인 삼성바이오로직스 셀트리온 바이오사이언스 녹십자의 지난달 주가 희비가 엇갈려 주목된다 삼성바이오로직스 일라이 릴리 와 셀트리온 자체 개발 렉키로나주 은 코로나 치료제를 생산하고 바이오사이언스 아스트라제네카 노바백스 와 녹십자 감염병혁신연합 과 계약 는 코로나 백신을 생산한다 지난 월 한 달간 주가 성적표는 바이오사이언스가 가장 좋았다 바이오사이언스와 삼성바이오로직스가 각각 상승했다 반면 셀트리온과 녹십자는 각각 하락했다 증시 주요 수급 주체인 외국인과 기관투자자 움직임이 주가를 사실상 결정했다 월 한 달간 삼성바이오로직스는 외국인과 기관이 각각 만여 주 만여 주를 순매수한 반면 셀트리온은 외국인과 기관이 각각 만여 주 만여 주를 순매도했다 바이오사이언스는 외국인의 순매도 물량 만여 주 못지않은 기관의 순매수 만여 주 가 있었다 녹십자는 기관의 순매도 물량 만여 주 에 비해 외국인의 순매수 만여 주 가 적었다 금융투자 업계에서는 분기 실적을 이미 발표한 삼성바이오로직스와 녹십자가 시장 추정치 평균 컨센서스 을 밑도는 실적을 냈지만 실적 개선 기대가 크다고 전망했다 삼성바이오로직스의 분기 매출액과 영업이익은 각각 억원 억원으로 전년 동기 대비 가량 늘었다 녹십자의 분기 매출액과 영업이익은 각각 억원 억원으로 전년 동기 대비 줄었다 삼성바이오로직스에 대해 이달미 증권 연구원은 실적이 컨센서스를 하회한 이유는 지난해 말 공장 유지보수에 따라 공장가동률이 로 하락했고 초기 생산 물량이다 보니 매출 인식이 되지 않았기 때문 이라며 분기 공장가동률이 상승했는데 공장 역시 지난해 분기의 에서 수준으로 높아져 이런 가동률 상승은 하반기에도 지속돼 올해 연간 실적은 상저하고가 예상된다 고 분석했다 녹십자에 대해 허혜민 키움증권 연구원은 남반구 독감 백신이 올해에는 전량 분기에 잡힐 것으로 예상되며 백신 매출 부재 영향이 컸다 면서 하반기 백신 매출이 증가하고 모더나의 코로나 백신 유통 개시가 예상되는데 상반기에 공급 개시와 백신 계약까지 진행된다면 하반기는 금상첨화의 실적을 낼 수 있을 것 이라고 전망했다 바이오사이언스가 독감 백신 생산을 중단하기로 하며 독감 백신 매출이 늘어날 수 있고 와의 억도스 계약 외에도 모더나의 코로나 백신 위탁생산을 맡게 되면 실적이 크게 늘어날 수 있다는 설명이다 셀트리온과 바이오사이언스는 코로나 치료제와 백신을 현재 생산하고 있어 관련 이슈가 실적과 주가에 영향을 줄 것으로 보인다 셀트리온에 대해 선민정 하나금융투자 연구원은 공장에서 만도스를 올해 생산할 것으로 추정되는데 작년에 생산된 만도스를 더해 만도스라고 가정하면 억원으로 추정된다 고 말했다 다만 일 공매도 재개를 앞두고 셀트리온이 공매도 잔고금액 잔액 이 조원에 달하며 코스피 공매도 잔액 위 종목이란 점은 주가에 부담으로 작용할 것으로 보인다 지난 월 중순에 상장한 바이오사이언스는 코로나 백신 수급이 전 세계적인 방역 이슈로 부상하며 월 말에 상장일 주가 수준을 회복했다 증권사의 목표주가 평균은 삼성바이오로직스 만 원 셀트리온 만 원 녹십자 만 원이다 바이오사이언스에 대해 목표가를 낸 증권사는 없다 강봉진 기자
