,날짜,기사제목,본문내용
0, 2021.02.10 11:14,"‘우버+티맵’ 연합군 탄생…카카오택시 독주, 제동역할할까",공정위 경쟁 제한성 없음 최종 판단 우버 와 티맵모빌리티가 합작회사를 만들어 카카오택시 카카오 에 도전할 수 있게 됐다 공정거래위원회가 경쟁 제한우려가 없다고 최종 판단했기 때문이다 공정위는 지난달 일 우버와 티맵모빌리티가 신청한 합작회사 설립 건을 승인했다고 일 밝혔다 이번 결정에는 카카오 에 대한 시장 경쟁자가 나타날 수 있다는 점이 영향을 미쳤다 공정위는 시장의 강력한 위 사업자인 카카오 에 대한 실질적인 경쟁압력이 증진될 수 있다는 점 등을 종합적으로 고려해 경쟁제한 우려가 없다고 판단했다 며 이번 결정은 차량 호출 서비스와 같은 신산업 분야에서의 혁신경쟁이 촉진될 수 있는 토대를 마련토록 한 데에 의의가 있다 고 밝혔다 합작회사 탄생으로 티맵 이 지도 서비스 산업에서 경쟁제한을 불러 일으킬 수 있다는 우려에 대해선 지도 서비스 사업자들의 판매선 봉쇄나 차량 호출 서비스 사업자들의 지도 서비스 구매선 봉쇄 가능성도 크지 않다고 판단했다 고 말했다 우버는 전세계적으로 차량 공유 플랫폼 등의 사업을 영위하는 사업자다 국내에서는 우버 택시 우버 블랙 등 차량 호출 서비스를 제공하고 있다 티맵모빌리티는 텔레콤 가 지난해 말 모빌리티 사업부문을 물적분할하여 설립한 회사다 두 회사가 만든 합작회사는 차량 호출서비스 산업에 뛰어든다 본건 합작회사는 양사로부터 차량 호출 서비스를 이전받아 사업을 영위할 계획이고 아울러 티맵모빌리티는 로부터 이전받은 티맵 지도 서비스를 동 합작회사에 제공할 예정이다 차량 호출서비스는 택시와 승객을 중개하는 플랫폼으로 카카오 가 업계 선두를 달리고 있다 공정위는 공정위는 앞으로도 혁신을 촉진하면서도 경쟁제한 우려가 없는 기업결합은 허용함으로써 기업의 경쟁력이 제고되고 관련 시장이 활성화될 수 있는 기반을 조성해 나갈 계획 이라고 강조했다 홍태화 기자
1, 2021.02.10 10:02,"‘우버+티맵’ 탄생, 카카오택시 독주 막을까…공정위 “경쟁압력 증진될...",공정위 우버 티맵 경쟁제한성 없음 결론 위 사업자 카카오 에 실질적인 경쟁압력 공정거래위원회는 지난달 일 우버 와 티맵모빌리티 합작회사 설립 건을 승인했다고 일 밝혔다 이번 결정은 카카오 에 대한 시장 경쟁자가 나타날 수 있다는 점이 영향을 미쳤다 헤럴드경제 홍태화 기자 우버 와 티맵모빌리티가 합작회사를 만들어 카카오택시 카카오 에 도전할 수 있게 됐다 공정거래위원회가 경쟁 제한우려가 없다고 최종 판단했기 때문이다 공정위는 지난달 일 우버와 티맵모빌리티가 신청한 합작회사 설립 건을 승인했다고 일 밝혔다 이번 결정에는 카카오 에 대한 시장 경쟁자가 나타날 수 있다는 점이 영향을 미쳤다 공정위는 시장의 강력한 위 사업자인 카카오 에 대한 실질적인 경쟁압력이 증진될 수 있다는 점 등을 종합적으로 고려해 경쟁제한 우려가 없다고 판단했다 며 이번 결정은 차량 호출 서비스와 같은 신산업 분야에서의 혁신경쟁이 촉진될 수 있는 토대를 마련토록 한 데에 의의가 있다 고 밝혔다 합작회사 탄생으로 티맵 이 지도 서비스 산업에서 경쟁제한을 불러 일으킬 수 있다는 우려에 대해선 지도 서비스 사업자들의 판매선 봉쇄나 차량 호출 서비스 사업자들의 지도 서비스 구매선 봉쇄 가능성도 크지 않다고 판단했다 고 말했다 우버는 전세계적으로 차량 공유 플랫폼 등의 사업을 영위하는 사업자다 국내에서는 우버 택시 우버 블랙 등 차량 호출 서비스를 제공하고 있다 티맵모빌리티는 텔레콤 가 지난해 말 모빌리티 사업부문을 물적분할하여 설립한 회사다 두 회사가 만든 합작회사는 차량 호출서비스 산업에 뛰어든다 본건 합작회사는 양사로부터 차량 호출 서비스를 이전받아 사업을 영위할 계획이고 아울러 티맵모빌리티는 로부터 이전받은 티맵 지도 서비스를 동 합작회사에 제공할 예정이다 차량 호출서비스는 택시와 승객을 중개하는 플랫폼으로 카카오 가 업계 선두를 달리고 있다 공정위는 공정위는 앞으로도 혁신을 촉진하면서도 경쟁제한 우려가 없는 기업결합은 허용함으로써 기업의 경쟁력이 제고되고 관련 시장이 활성화될 수 있는 기반을 조성해 나갈 계획 이라고 강조했다
2, 2021.02.10 10:01,"공정위, 우버·티맵 합작사 승인... ""1위 카카오T에 경쟁압력 높아...",공정거래위원회가 일 미국 차량 공유서비스 우버 와 계열의 티맵모빌리티와 의 합작사 설립을 승인했다 두 회사는 지난해 월 일 국내에서 차량 호출 서비스를 영위할 합작사를 지분율 우버 대 티맵모빌리티 로 설립하는 내용의 기업결합을 신고한 바 있다 공정위는 이날 두 회사의 중첩되는 국내 차량 호출 서비스 시장을 중심으로 본 기업결합의 경쟁제한 여부를 심사한 결과 경쟁 제한 우려가 없다고 판단해 지난달 일 심사결과를 회신했다고 밝혔다 티맵 택시 개념도 우버는 전세계적으로 차량 공유 플랫폼 등의 사업을 영위하는 사업자로 국내에서는 우버 택시 우버 블랙 등의 차량 호출 서비스를 제공하고 있다 티맵모빌리티는 텔레콤 이 지난해 월 일 모빌리티 사업부문을 물적분할해 설립한 회사다 티맵 맵 택시 티맵내비게이션 티맵주차 티맵대중교통 티맵지도 등을 서비스하고 있다 새로운 합작사는 우버와 티맵모빌리티로부터 차량 호출 서비스를 이전받아 사업을 영위할 계획이다 또 티맵모빌리티는 로부터 이전받은 티맵 지도 서비스를 동 합작회사에 제공할 예정이다 공정위는 이번 심사에서 일반 택시 택시 공유 플랫폼 지도 산업 등의 경쟁 제한을 집중적으로 들여다봤다 공정위는 결합 전 후 국내 차량 호출 서비스 시장의 시장집중도 변화가 크지 않고 일반 택시로부터의 경쟁압력이 존재한다고 판단했다 경쟁압력은 일정 분야에서 일정한 경쟁관계가 형성되면서 기술개발과 가격인하를 유도하는 선순환 구조를 말한다 또 공정위는 두 회사의 결합을 통해 택시 공유서비스 시장의 강력한 위 사업자인 카카오 에 대한 실질적인 경쟁압력이 증진될 수 있다는 점 등을 고려해 경쟁제한 우려가 없다고 봤다 두 회사의 합작사가 설립돼 사업을 했을 때 시장점유율을 놓고 카카오 와의 경쟁을 벌이면서 신기술 도입과 소비자 후생이 높아질 것이라는 의미다 공정위는 합작사와 관련 티맵모빌리티로부터 지도를 공급받음으로써 수직적 측면에서 발생할 수 있는 경쟁제한 가능성도 심사했다 이에 지도 서비스 사업자들의 판매선 봉쇄나 차량 호출 서비스 사업자들의 지도 서비스 구매선 봉쇄 가능성도 크지 않다고 판단했다 공정위 관계자는 이번 결정은 차량 호출 서비스와 같은 신산업 분야에서의 혁신경쟁이 촉진될 수 있는 토대를 마련토록 한 데에 의의가 있다고 할 수 있다 며 혁신을 촉진하면서도 경쟁제한 우려가 없는 기업결합은 허용함으로써 기업의 경쟁력이 제고되고 관련 시장이 활성화될 수 있는 기반을 조성해 나갈 계획 이라고 했다 세종 박성우 기자
3, 2021.02.10 10:12,"[특징주]카카오, 어닝 서프라이즈…외인 순매수 ‘강세’",이데일리 유준하 기자 카카오가 어닝 서프라이즈 실현에 이어 장 중 외국인 순매수세에 강세를 보인다 일 마켓포인트에 따르면 오전 시 분 기준 카카오 주가는 전 거래일 대비 만 원 오른 만 원을 기록 중이다 외국인은 현재 카카오 주식을 억원 어치 순매수 중이다 카카오는 지난해 영업이익이 억 만원으로 전년 동기 대비 증가했다고 지난 일 공시했다 이 기간 매출액은 조 억원으로 증가했으며 당기순이익은 억 만원으로 흑자 전환했다 안재민 투자증권 연구원은 이날 보고서에서 올해 매출액은 조 억원 영업이익은 억원으로 전망한다 며 캐시카우인 톡비즈 한국과 일본에서 의미있는 매출 성장이 나타나고 있는 웹툰 수익성 개선이 나타나는 모빌리티와 페이사업으로 의미있는 성장을 보여줄 것 이라고 분석했다 이어 웹툰 사업은 한국뿐 아니라 일본 시장에서 놀라운 성장이 지속되고 있다 며 올해 거래대금 조 억원을 전망한다 고 덧붙였다 유준하
4, 2021.02.10 09:52,"[특징주]'깜짝 실적' 카카오, 외국인 순매수에 상승폭 확대",아시아경제 지연진 기자 카카오가 일 코스피 시장에서 주가가 가파르게 오르고 있다 전날 깜짝 실적을 발표하면서 외국인 순매수가 이어지고 있다 카카오는 이날 오전 시 분 전일대비 상승한 만 원에 거래중이다 만 원으로 거래를 시작한 카카오는 상승폭을 키우고있다 카카오는 장 시작 이후 시간 가량 외국인들이 억원 상당을 순매수하며 외국인 순매수 상위 종목 위을 기록중이다 카카오는 지난해 연결기준 영업이익이 억 만 원으로 전년 동기 대비 증가했다고 일 공시했다 이 기간 매출액은 조 억 원으로 늘었고 순이익은 억 만 원으로 흑자 전환했다 영업이익률은 수준이다 이날 증권사들은 카카오에 대한 목표주가를 일제히 올렸다 하이투자증권은 만원으로 가장 많이 올렸고 삼성증권 이베스트투자증권 투자증권 등도 만원으로 상향조정했다 지연진 기자
5, 2021.02.10 09:20,[특징주]지난해 역대 최대 실적에 카카오·네이버 강세,카카오 올라 서울경제 김범수 카카오 의장 지난해 호실적을 달성한 카카오 와 네이버가 장 초반 강세다 일 오전 시 분 현재 유가증권시장에서 카카오는 전 거래일보다 오른 만 원에 거래 중이다 같은 시간 네이버 도 오른 만 원을 나타냈다 네이버와 카카오는 지난해 역대 최고 실적을 달성했다 네이버는 지난해 영업이익 조 억 원 매출 조 억 원을 기록해 다시 영업이익이 조 원대로 복귀했다 전일 실적을 발표한 카카오도 같은 기간 영업익은 억 원으로 전년보다 배 이상 성장한 것으로 나타났다 매출은 조 원을 넘어섰다 이에 이들 기업에 대한 올해 기대감도 커지고 있다는 분석이다 이날 한국투자증권은 보고서를 통해 카카오의 광고와 핵심 신사업들이 여전히 가파른 실적 개선 구간에 있음을 밝히며 목표가를 기존 만 원에서 만 원으로 상향했다 정호윤 한국투자증권 연구원은 주력사업 카카오톡의 톡비즈 부문이 광고와 커머스의 동반 성장으로 작년 예상 성장률 를 포인트 초과 달성했다 며 올해도 작년 대비 증가하면서 호실적을 이끌 것 이라고 분석했다 신한나 기자
6, 2021.02.10 08:51,"카카오, 톡비즈 고성장·신사업 흑자로 고성장…목표가↑-신한금투",머니투데이 강민수 기자 신한금융투자는 일 카카오에 대해 톡비즈 고성장과 신사업 흑자으 로 성장세가 지속될 것이라고 전망했다 투자의견은 매수 유지 목표가는 만원에서 만 원으로 상향했다 전날 종가는 만 원이다 이문종 신한금융투자 수석연구원은 올해 분기 매출액은 전 분기 대비 증가한 조 억원 영업이익은 늘어난 억원을 기록했다 며 컨센서스 매출액 조 억원 영업이익 억원 을 소폭 웃돌았다 고 진단했다 이 연구원은 올해도 톡비즈 고성장이 지속된다 며 지난해 늘어난 조 억원을 달성한 톡비즈 매출은 올해도 고성장이 예상된다 며 비즈보드 지면 확장 카카오 샵탭 등 이 지속되며 단가 상승도 이어질 것 이라고 전망했다 신사업 성장도 기대된다 그는 모빌리티 페이 등 신사업은 모객을 위한 마케팅을 제외하면 흑자가 가능한 수준까지 개선됐다 며 모빌리티의 경우 블루 가맹 확대에 따라 올해 연간 흑자 전환이 가능하며 페이의 경우 결제액 성장과 금융 상품 판매 확대에 따라 탑라인 성장이 기대된다 고 진단했다 이 연구원은 메인 비즈니스 고성장과 신사업 실적 개선에 따라 전체 영업이익률 상승세가 지속된다 며 오른 주가에서도 상승 여력은 충분하다 고 평가했다 강민수 기자
7, 2021.02.10 08:49,"""카카오 본업·핵심 신사업 실적 개선 구간... 목표주가 상향""",한국투자증권 리포트 서울경제 한국투자증권은 일 카카오 에 대해 본업인 광고와 핵심 신사업들이 여전히 가파른 실적 개선 구간에 있다고 평가했다 목표주가는 만 원에서 만 원으로 높였다 정호윤 연구원은 지난해 연매출 조 원 시대를 처음으로 연 카카오가 올해도 호실적을 이어나갈 전망 이라고 진단했다 카카오의 지난해 분기 영업이익은 전년 동기 대비 증가한 억 원 연간 영업이익은 사상 최고치인 억 원을 각각 기록했다 주력사업인 톡비즈 사업 성장 및 모빌리티 핀테크 등 신사업의 수익 모델 확장이 이익 증가의 주요 원인으로 꼽힌다 정 연구원은 톡비즈 부문이 광고와 커머스의 동반 성장으로 지난해 예상 성장률 를 포인트 초과 달성했다 며 올해도 지난해 대비 증가하면서 호실적을 이끌 것 이라고 분석했다 이어 신사업 성장도 이어질 것으로 전망했다 정 연구원은 신사업 대부분이 지난해를 기점으로 매출이 빠르게 증가했다 며 개별 신사업의 가치 상승은 올해 주가에 긍정적 영향을 미칠 것 이라고 설명했다 박경훈 기자
8, 2021.02.10 07:39,"카카오, 올해도 가파른 호실적 전망…목표가↑-한투",작년 영업이익 억원 사상 최대 올해 광고 신사업 등 가파른 실적 개선 지속 이데일리 이지혜 기자 지난해 연매출 조원 시대를 처음으로 연 카카오가 올해도 호실적을 이어나갈 전망이다 한국투자증권은 일 카카오 에 대해 본업인 광고와 핵심 신사업들이 여전히 가파른 실적 개선 구간에 있다며 목표주가를 기존 만원에서 만원으로 상향했다 카카오는 주력사업인 톡비즈 매출액의 가파른 증가와 모빌리티 핀테크 등 신사업의 수익모델 확장에 힘입어 작년 분기 영업이익이 전년 동기 대비 증가한 억원을 기록했다 게임과 웹툰 지적재산권 부문의 고른 성장으로 인해 지난해 영업이익은 사상 최고치인 억원을 달성했다 정호윤 한국투자증권 연구원은 동사의 주력사업 카카오톡 사업인 톡비즈 부문이 광고와 커머스의 동반 성장으로 작년 예상 성장률 를 포인트 초과 달성했다 며 올해도 작년 대비 증가하면서 호실적을 이끌 것 이라고 분석했다 핀테크 모빌리티 웹툰 등 신사업의 매출 고성장도 이어질 전망이다 정 연구원은 신사업 대부분이 작년을 기점으로 매출이 빠르게 증가했다 며 동사의 실적 개선뿐 아니라 개별 신사업의 가치 상승까지 견인하면서 올해 주가에 긍정적 영향을 미칠 것 이라고 설명했다 이지혜
9, 2021.02.10 08:30,"신영證 ""카카오, 카카오엔터 3월 출범 기대...목표주가 55만원""",대신증권은 카카오엔터테인먼트 출범에 따라 카카오 의 기업 가치를 재평가한다고 일 밝혔다 목표주가는 만원으로 상향 조정하고 투자의견은 매수 를 유지했다 윤을정 신한증권 연구원은 올해는 카카오 생태계의 지각이 변동하는 한 해가 될 것 이라면서 월 카카오의 지적재산권 비즈니스 전반을 아우르는 카카오엔터테인먼트 출범이 예정돼 있다 고 말했다 윤 연구원은 이어 카카오가 콘텐츠의 기획 제작 유통을 포함한 자체 콘텐츠 시스템을 구축할 전망 이라면서 카카오엔터테인먼트의 기업 가치는 음원을 유통하고 콘텐츠를 제작하는 카카오 의 가치 조 억원과 카카오페이지 지분가치 조 억원을 합산한 조 억원 이라고 판단했다 신영증권은 카카오의 기업 가치를 본업 카카오톡 포털 가치 조 억원과 자회사 가치 조원을 합산한 조 억원으로 최종 합산했다 카카오엔터테인먼트를 제외한 다른 자회사의 경우 카카오모빌리티는 하반기부터 영업이익 흑자가 예상되고 카카오페이 등 주요 자회사 상장이 예정돼 있다는 점이 긍정적이라는 설명이다 김소희 기자
