,날짜,기사제목,본문내용
0,2021-05-12,셀트리온·씨젠·SK바이오팜 1분기 실적 날았다,셀트리온 매출 전년 대비 성장한 억원 씨젠은 바이오팜은 세자릿수 성장 서울경제 제약 바이오업계가 올 분기 괄목할만한 실적 상승세를 기록했다 코로나 치료제 진단키트 등에 대한 해외 수요가 증가했고 기존 약물들의 해외 판매가 호조를 보인 데 따른 것이다 일 업계에 따르면 셀트리온 은 연결기준 올 분기 매출은 전년 동기 대비 성장한 억 원 영업이익은 같은 기간 증가한 억 원을 기록했다 셀트리온 관계자는 램시마 트룩시마 허쥬마 등 주요 항체 바이오시밀러 제품이 미국 유럽 등 글로벌 시장에서 안정적인 점유율을 이어간 결과 라고 설명했다 실제 의약품 시장조사기관 아이큐비아 에 따르면 지난해 분기 유럽 시장에서 램시마는 트룩시마는 허쥬마는 의 시장점유율을 기록했다 시장에서는 셀트리온이 항체 치료제 렉키로나 해외 수출 등에 힘입어 올해 연간 기준 조 원 매출 달성이 가능할 것으로 보고 있다 셀트리온은 지난 일 파키스탄에 첫 렉키로나 수출 계약을 맺었고 범아랍권 국가와 유럽 등에서 판매 허가 절차를 진행하고 있다 진단키트 기업 씨젠의 올 분기 연결기준 매출은 억 원으로 작년 동기 대비 영업이익은 억 원으로 성장했다 매출과 영업이익 모두 년 전에 비해 배 이상 급성장한 것이다 작년 분기가 코로나 가 본격 확산되기 이전이어서 기저효과가 반영된 것으로 보인다 씨젠은 지난달 이탈리아 정부와 억 원 규모의 진단키트 공급 계약을 체결하는 등 이 회사 코로나 진단키트는 현재도 해외에서 러브콜 이 이어지고 있어 앞으로도 성장이 기대된다 김명건 씨젠 전무는 많은 나라들이 일상으로의 복귀를 위해 유전자증폭 방식에 의한 집단검사를 추진하고 있다 며 신시장 개척 신기술 개발 신제품 출시 등을 통해 추가적인 매출 성장도 계획하고 있다 고 말했다 바이오팜 은 올 분기 연결기준 매출이 억 원으로 전년 동기 대비 무려 증가했고 영업이익은 억 원으로 흑자 전환했다 독자 개발한 뇌전증 신약 세노바메이트 의 미국 매출 상승세와 유럽 판매허가 기술료 억 만 달러 유입에 따른 영향이다 세노바메이트의 분기 미국 처방수 는 직전 분기 대비 증가한 만 건으로 꾸준히 늘어나고 있다 회사 관계자는 세노바메이트는 곧 유럽 개국에서 순차적으로 출시될 예정 이라며 판매가 본격화되면 판매에 따른 로열티 등 추가 수익 창출이 기대된다 고 말했다 이주원 기자
1,2021-05-12,"셀트리온, 렉키로나 없이도 1Q 영업익 2077억 …전년비 72.8%↑",머니투데이 김근희 기자 매출 억 전년비 증가 셀트리온 셀트리온의 올 분기 실적이 주력 바이오시밀러 바이오의약품 복제약 의 안정적 매출과 고농도 휴미라 바이오시밀러 유프라이마 공급 확대 등에 힘입어 전년 동기 대비 증가했다 셀트리온은 일 연결기준 경영실적 공시를 통해 올 분기 영업이익이 억원으로 전년동기 대비 증가했다고 밝혔다 매출은 억원으로 증가했고 영업이익률은 를 기록했다 셀트리온은 실적 증가의 원인으로 항체 바이오시밀러 제품인 램시마 트룩시마 허쥬마 등이 미국 유럽에서 안정적인 점유율을 이어가고 있다는 점을 꼽았다 의약품 시장조사기관 아이큐비아 에 따르면 지난해 분기 유럽시장에서 램시마는 트룩시마는 허쥬마는 의 시장점유율을 기록했다 또 지난 월 유럽의약품청 으로부터 판매 허가를 받은 고농도 휴미라 바이오시밀러 유플라이마 의 공급이 확대되며 매출이 증가했다고 봤다 여기에 판관비 감소와 생산효율성 개선 고수익 제품의 매출 확대에 따라 영업이익률이 대를 회복했다 셀트리온은 앞으로도 성장을 이어간다는 계획이다 회사는 년까지 매년 개 이상의 후속 제품의 허가를 받는다는 목표에 따라 결장직장암 치료제 아바스틴 의 바이오시밀러인 의 허가를 연내 에 신청할 예정이다 코로나 항체 치료제 렉키로나 의 수출도 시작됐다 셀트리온 관계자는 올해 렉키로나 유플라이마 등 신규 제품이 출시되면서 공급량이 늘어날 것으로 예상된다 며 앞으로도 안정적인 성장세를 이뤄낼 것 이라고 말했다 김근희 기자
2,2021-05-12,"셀트리온, 1분기 영업익 2077억원…영업이익률 40%대 회복",바이오시밀러 성장세 지속 셀트리온은 코로나 항체 치료제 의 예방 임상시험을 개시하며 코로나 치료제 개발에 한 발 더 다가섰다 셀트리온은 올 분기에 연결 재무제표 기준 매출 억원 영업이익 억원을 기록했다고 일 밝혔다 전년 동기 대비 각각 와 늘어난 수치다 영업이익률은 를 기록했다 판관비 감소와 생산효율성 개선 고수익 제품의 매출 확대로 대의 영업이익률을 회복했다고 설명했다 실적을 이끈 것은 주요 항체 바이오시밀러 바이오의약품 복제약 다 램시마 트룩시마 허쥬마 등이 유럽에서 안정적인 점유율을 이어가고 있다고 회사 측은 전했다 의약품 시장조사기관 아이큐비아 에 따르면 작년 분기 램시마의 유럽시장 점유율은 다 트룩시마와 허쥬마는 각각 와 의 시장점유율을 기록했다 지난 월 유럽의약품청 으로부터 판매 허가를 받은 자가면역질환 치료제 유플라이마는 류머티즘관절염 염증성장질환 건선 등 휴미라가 보유한 모든 적응증을 확보하고 출시를 앞두고 있다 미국 시장에서의 트룩시마와 램시마의 성장세도 지속됐다 트룩시마는 올 분기 기준 미국 시장의 를 점유하며 성장을 지속하고 있다 자가면역질환 치료제 램시마 미국명 인플렉트라 도 분기 기준 의 시장점유율을 기록했다 지난해 월 미국시장에 본격 출시한 허쥬마도 시장 공략에 속도를 낼 계획이다 셀트리온은 현재 결장직장암 치료제 아바스틴 바이오시밀러 알러지성 천식 및 만성 두드러기 치료제 졸레어 바이오시밀러 골다공증 치료제 프롤리아 바이오시밀러 안과질환 치료제 아일리아 바이오시밀러 자가면역질환 치료제 스텔라라 바이오시밀러 등 후속 바이오시밀러도 개발하고 있다 년까지 매년 개 이상의 후속 제품 허가를 받는다는 목표다 코로나 항체 치료제 렉키로나주 는 현재 임상 상을 진행 중이다 한국 미국 스페인 루마니아 등을 비롯한 개국에서 총 명의 환자들을 대상으로 투약을 마쳤다 주요 평가지표에 대한 분석 결과는 상반기 내에 발표할 예정이다 셀트리온은 이 결과를 유럽 미국 등 글로벌 허가기관에 제출해 신속한 승인 심사를 이끌어 낸다는 계획이다 셀트리온 관계자는 회사의 주력 항체 바이오시밀러 제품군이 유럽과 미국에서 고르게 성장하며 매출과 영업이익이 전년 동기 대비 크게 증가했다 며 특히 올해 렉키로나 유플라이마 등 신규 제품의 글로벌 판매가 본격화되며 공급량이 늘어날 것으로 예상되는 만큼 앞으로도 안정적인 성장세가 예상된다 고 말했다 김예나 기자
3,2021-05-12,셀트리온1분기 매출 4570억원…22.6% 증가,영업이익 억원으로 증가 셀트리온 연구진 셀트리온 제공 헤럴드경제 손인규 기자 셀트리온은 일 연결기준 경영실적 공시를 통해 분기 매출액 억원 영업이익 억원 영업이익률 를 기록했다고 밝혔다 전년동기 대비 매출액은 영업이익은 증가했다 램시마 트룩시마 허쥬마 등 주요 항체 바이오시밀러 제품이 미국 유럽 등 글로벌 시장에서 안정적인 점유율을 이어간 점과 지난 월 유럽의약품청 으로부터 판매 허가를 받은 고농도 휴미라 바이오시밀러 유플라이마 의 공급이 확대되며 매출이 증가했다 또한 판관비 감소와 생산효율성 개선 고수익 제품의 매출 확대에 따라 대의 영업이익률을 회복했다 셀트리온의 주요 항체 바이오시밀러 제품은 유럽 자가면역질환 치료제 및 항암제 시장에서 안정적인 점유율을 보이고 있다 의약품 시장조사기관 아이큐비아 에 따르면 지난해 분기 유럽시장에서 램시마는 트룩시마는 허쥬마는 의 시장점유율을 기록했다 또 미국에서는 년 월 리툭산 바이오시밀러로는 처음 출시한 혈액암 치료제 트룩시마가 올해 분기 기준 의 시장점유율을 기록하며 성장을 지속하고 있다 셀트리온은 년까지 매년 개 이상의 후속 제품 허가를 목표로 하고 있다 결장직장암 치료제 아바스틴의 바이오시밀러인 은 연내에 에 허가를 신청할 예정이며 알러지성 천식 및 만성 두드러기 치료제 졸레어 바이오시밀러 골다공증 치료제 프롤리아 바이오시밀러 안과질환 치료제 아일리아 바이오시밀러 자가면역질환 치료제 스텔라라 바이오시밀러 등 후속 바이오시밀러도 현재 글로벌 임상 상에 박차를 가하고 있다 한편 셀트리온은 코로나 항체 치료제 렉키로나 를 개발해 지난 월 식품의약품안전처로부터 조건부 승인을 획득한 이후 지난 일 셀트리온헬스케어가 렉키로나의 파키스탄 수출 계약을 체결하며 글로벌 판매를 개시했다 셀트리온 측은 이밖에도 코로나 감염 여부 진단을 위한 전문가용 및 개인용 진단 검사키트를 국내기업과 공동개발해 국내는 물론 글로벌 공급에 속도를 내며 코로나 종식을 위한 기업 차원의 노력을 기울이고 있다 고 밝혔다
4,2021-05-12,"셀트리온, 1분기 영업익 2077억...전년比 72.7%↑",아시아경제 박지환 기자 셀트리온은 연결 기준 올해 분기 영업이익이 억원으로 지난해 동기보다 증가한 것으로 잠정 집계됐다고 일 공시했다 매출은 억원으로 작년 동기 대비 증가했다 순이익은 억원으로 늘었다 박지환 기자
5,2021-05-12,"셀트리온, 1분기 영업익 2077억…전년비 72.7% ↑",헤럴드경제 증권부 셀트리온은 분기 연결기준 영업이익이 억 만원으로 전년동기대비 증가했다고 일 공시했다 같은 기간 매출액은 억 만원으로 늘어난 것으로 나타났다 당기순이익은 억 만원으로 증가한 것으로 잠정 집계됐다
6,2021-05-12,"[속보] 셀트리온, 1분기 영업익 2077억… 73%↑",아시아경제 이춘희 기자 셀트리온 은 올 분기 영업이익이 억 만원으로 전년동기 대비 증가했다고 일 공시했다 같은 기간 매출은 억 만원으로 증가했고 당기순이익은 억 만원으로 증가했다 이춘희 기자
7,2021-05-12,[속보]셀트리온 1Q 영업익 2077억…전년비 72.7%↑,머니투데이 김근희 기자 셀트리온은 일 공시를 통해 올 분기 영업이익이 억 만원으로 전년동기 대비 증가했다고 밝혔다 같은 기간 매출은 억 만원으로 증가했고 당기순이익은 억 만원으로 증가했다 김근희 기자
8,2021-05-12,"셀트리온, 1Q 영업익 2077억…전년比 73%↑(종합)",바이오시밀러 제품 유럽 및 미국 선전 매출 억 전년 이데일리 노희준 기자 셀트리온 이 분기 전년 대비 급증한 억원이 넘는 영업이익을 달성했다 주력 항체 바이오시밀러 바이오의약품 제품군이 유럽과 미국에서 선전한 덕분이다 셀트리온은 일 연결기준 경영실적 공시를 통해 분기 매출액 억원 영업이익 억원 영업이익률 를 기록했다고 밝혔다 전년동기 대비 매출액은 영업이익은 각각 증가했다 당기순이익은 억원으로 불어났다 셀트리온 관계자는 주력 항체 바이오시밀러 제품군이 유럽과 미국에서 고르게 성장해 매출과 영업이익이 전년동기 대비 크게 증가했다 고 설명했다 실제 지난해 분기 유럽시장에서 램시마 자가면역질환 치료제 는 트룩시마 혈액암 는 허쥬마 유방암 위암 는 의 시장점유율을 기록했다 미국에서는 년 월 리툭산 바이오시밀러로는 미국시장에 처음 출시한 혈액암 치료제 트룩시마가 올해 분기 기준 의 시장점유율을 기록 중이다 의료정보 제공기관 심포니 헬스케어에 따르면 자가면역질환 치료제 램시마도 올해 분기 의 시장점유율로 성장세를 이어가고 있다 허쥬마는 지난해 월 미국시장에 출시돼 시장 공략에 속도를 낼 전망이다 셀트리온은 특히 올해는 코로나 항체 치료제 렉키로나와 고농도 휴미라 바이오시밀러 유플라이마 등 신규 제품의 글로벌 출시가 본격화되는 만큼 안정적인 성장세를 예상했다 유플라이마는 지난 월 유럽의약품청 으로부터 판매 허가를 받았다 자가면역질환 치료제로 세계 최초의 아달리무맙 성분 고농도 제형 바이오시밀러다 셀트리온 관계자는 지난 월에는 로부터 유럽 국가별로 렉키로나 품목 허가 전 도입이 필요할 경우 사용을 권고하는 의견을 획득했다 며 최근 사우디아라비아 아랍에미리트 등 주요 범아랍권 국가에 렉키로나 허가를 신청하는 등 글로벌 허가 절차에 집중하고 있다 고 말했다 노희준
9,2021-05-12,"셀트리온, 1분기 영업이익 2077억… 전년 동기 대비 72%↑",아시아경제 이춘희 기자 셀트리온은 연결재무제표 기준 올해 분기 영업이익이 억 만원으로 전년 동기 대비 증가한 것으로 잠정 집계됐다고 일 공시했다 같은 기간 매출은 억 만원으로 지난해 동기 대비 늘었다 순이익은 억 만원으로 증가했다 회사 측은 램시마 레미케이드 바이오시밀러 허쥬마 허셉틴 바이오시밀러 트룩시마 리툭산 바이오시밀러 등의 주요 항체 바이오시밀러 제품이 미국과 유럽 등 글로벌 시장에서 안정적 점유율을 이어간 가운데 지난 월 고농도 휴미라 바이오시밀러 유플라이마 가 유럽의약품청 으로부터 판매 허가를 받은 후 공급이 확대되며 매출이 증가한 것으로 평가했다 또한 판매관리비 감소와 생산 효율성 개선 고수익 제품의 매출 확대에 따라 의 영업이익률을 기록해 영업이익률 대를 회복했다고 덧붙였다 의약품 시장조사기관 아이큐비아 에 따르면 지난해 분기 유럽에서 램시마는 트룩시마는 허쥬마는 의 시장 점유율을 기록했다 미국에서도 트룩시마가 올해 분기 기준 의 시장 점유율을 보이며 고성장을 이어나가고 있다 램시마 역시 의 시장 점유율을 나타냈고 허쥬마도 지난해 미국 시장에 본격 출시됐다 셀트리온 램시마 사진제공 셀트리온 셀트리온은 년까지 매년 개 이상의 후속 제품을 허가받겠다는 목표를 세우고 있다 주요 파이프라인 중 하나인 결장직장암 치료제 아바스틴 의 바이오시밀러 은 올해 안에 에 허가를 신청할 예정이다 이외에도 알러지성 천식 및 만성 두드러기 치료제 졸레어 바이오시밀러 골다공증 치료제 프롤리아 바이오시밀러 등의 후속 바이오시밀러도 글로벌 임상 상에 속도를 내고 있다 셀트리온 관계자는 회사의 주력 항체 바이오시밀러 제품군이 유럽과 미국에서 고르게 성장하며 매출과 영업이익이 전년 동기에 비해 크게 늘었다 며 특히 올해는 렉키로나 유플라이마 등 신규 제품의 글로벌 출시가 본격화돼 공급량이 늘어날 것으로 예상되는 만큼 앞으로도 안정적인 성장세가 예상된다 고 말했다 이춘희 기자
