,날짜,기사제목,본문내용
0,2021-05-06,"네이버, ESG 지속가능채권 발행한다..총 8억달러",지난 월 억 달러 해외채권 발행한 데 이어 억 달러 증액 발행 총 억 달러 자금 조달 파이낸셜뉴스 네이버는 지난 월 억 달러 약 억원 규모 해외채권을 발행한 데 이어 추가로 억 달러 약 억원 증액 발행에 성공했다고 일 밝혔다 네이버가 월에 발행한 년 만기 외화 친환경 사회적 책임 지배구조개선 채권인 지속가능채권 에 대한 투자자들의 추가 수요가 있었다는 게 네이버 설명이다 이에 따라 네이버 지속가능채권 규모는 총 억 달러 약 억원 다 네이버 측은 당초 억 달러 규모로 자금 조달에 나섰으나 해외 우량투자자들 실수요를 바탕으로 기존 목표금액을 상회하는 억 달러를 증액했다 며 지역별로는 아시아 유럽 배정 받았고 투자자 유형별로는 자산운용사 은행 및 보험사 및 기타 투자자 를 배정 받았다 고 설명했다 이번 증액 발행과 관련 무디스와 스탠더드앤드푸어스는 네이버의 신용등급 안정적 안정적 에 미치는 영향이 없다고 판단했다 네이버 박상진 네이버 최고재무책임자 는 네이버 경영에 대한 투자자들의 긍정적 신뢰를 재확인했다 며 앞으로 친환경 및 사회적 투자에 더욱 박차를 가할 것 이라고 밝혔다 네이버 지속가능채권 김미희 기자
1,2021-05-06,"네이버, ESG 해외채권 3억달러 증액 성공…민간기업 최초",강화 위한 조치 월 국내 인터넷기업 최초 억 달러 해외채권 발행 민간기업 최초 해외채권 리오프닝 성공 총 억 달러 규모 자금 조달 국내 발행된 지속가능채권 중 최대 규모 이데일리 김현아 기자 네이버 가 지난 월 억 달러 규모의 환경 사회 지배구조 해외채권 데뷔 발행에 이어 일 억 달러 규모의 증액 발행에도 성공했다 네이버의 이번 해외사채 리오프닝 은 국내 민간기업 최초라는 점에서도 의미가 있다 네이버는 지난 월 발행된 억 달러 규모의 년 만기 지속가능채권 에 대한 투자자들의 꾸준한 추가 수요를 바탕으로 기존 채권을 추가로 증액하는 리오프닝을 진행해 억 달러 규모의 추가 자금 조달에 성공했다 금번 리오프닝까지 포함해 총 억 달러가 된 네이버의 지속가능채권 규모는 국내 최대 수준이다 네이버 측은 당초 억 달러 규모로 자금 조달에 나섰으나 해외우량투자자들의 실수요를 바탕으로 기존 목표금액을 상회하는 억 달러를 증액했다고 덧붙였다 지역별로는 아시아 유럽 배정 받았고 투자자 유형별로는 자산운용사 은행 및 보험사 및 기타 투자자 를 배정 받았다 네이버는 일 오전 미국채 년 대비 에 최초 금리 가이던스 를 제시하여 북빌딩을 개시했다 오후 시경 최종 금리 가이던스 는 미국채 년 대비 로 제시했고 당시 투자자 수요 최대 금액은 억 달러 수준이었다 통상 목표 금액 대비 배수로 수요를 모집하는 신규 채권 발행과 달리 리오프닝은 이미 발행한 억 달러 채권을 증액하므로 실수요 위주인 점이 큰 차이점이다 리오프닝 방식에도 불구하고 최대 주문 기준으로 조달 금액 대비 배 이상 수요를 모집한 점이 인상적이다 이번 증액 발행과 관련해 무디스와 스탠더드앤드푸어스는 네이버의 신용등급 안정적 안정적 에 미치는 영향이 없다고 판단하였고 증액 발행을 감안해도 낮은 수준의 레버리지 비율을 유지할 것으로 전망했다 박상진 네이버 는 이번 리오프닝을 계기로 네이버 경영에 대한 투자자들의 긍정적 신뢰를 재확인했고 향후 친환경 사회적 투자에 더욱 박차를 가할 것 이라 밝혔다 김현아
2,2021-05-06,"네이버, 해외채권 3억 달러 증액 발행…총 8억 달러 조달",머니투데이 윤지혜 기자 네이버가 억 달러 규모의 해외채권을 추가 발행했다 사진 네이버 네이버 는 억 달러 규모의 해외채권을 추가 발행했다고 일 밝혔다 네이버는 지난 월 억 달러 규모의 년 만기 지속가능채권을 발행했다 이를 증액해 총 억 달러 규모의 자금을 조달한 것이다 당초 네이버는 억 달러를 추가 조달할 예정이었으나 해외 우량 투자자들이 수요가 많아 억 달러를 증액하게 됐다고 설명했다 지역별로는 아시아 투자자가 유럽 투자자가 를 차지했다 투자자 유형별로는 자산운용사가 은행 프라이빗뱅커 가 보험사 및 기타 투자자가 를 배정받았다 네이버 관계자는 해외사채 증액 발행은 국내 민간기업 최초인 데다 총 억원의 채권 규모는 국내 최대 수준 이라고 말했다 국제 신용평가사 무디스와 스탠더드앤드푸어스 는 이번 증액 발행이 네이버의 신용등급에 미치는 영향은 없다고 판단했다 박상진 네이버 최고재무책임자 는 이번 증액 발행을 계기로 네이버 환경 사회 지배구조 경영에 대한 투자자들의 신뢰를 재확인 했다 며 향후 친환경 사회적 투자에 박차를 가할 것 이라고 말했다 윤지혜 기자
3,2021-05-06,"[시그널] 네이버, 韓기업 최초로 외채 3억 불 증액 성공",억 달러 유로채권 추가 발행 성공 년물 채권 발행금리 다소 올라 서울경제 네이버가 두 달 여만에 외화채권을 추가 발행했다 지난 월 발행했던 것과 같은 조건으로 투자자를 모집해 최종 발행 규모를 억 달러로 확정했다 일 투자은행 업계에 따르면 네이버는 전날 아시아와 유럽 지역의 해외 기관들을 대상으로 유로채권 사전청약을 진행해 억 달러 수요 확보에 성공했다 씨티그룹 글로벌마켓증권이 주관 업무를 맡았다 지난 월 발행한 달러채권을 증액하는 형태로 년 만기 전액 지속가능채권으로 발행했다 지속가능채권은 채권의 일종으로 친환경 프로젝트에 투자하거나 일자리 창출 중소기업 지원 등으로 사용처가 제한돼 있다 금리 스프레드 는 월 발행 때보다 다소 높아졌다 이번 발행금리는 미국 년물 국채 금리에 포인트 를 가산한 수준으로 결정됐다 지난 월 발행한 달러채권의 경우 동일 만기 미국 국채 대비 높은 선이었다 다만 최초 제시했던 희망금리 대비해서는 약 낮은 수준이다 이에 따라 네이버가 상반기 글로벌 시장에서 마련한 자금은 총 억 달러 규모로 늘어났다 특히 창사 후 처음으로 발행하는 외화채권임에도 불구하고 민간기업 최초 증액발행 에 성공하면서 한국을 대표하는 기업으로서의 가치를 인정받았다는 평가다 아시아와 북미 등 글로벌 시장에서 네이버의 인지도가 높아진 점도 긍정적인 영향을 미쳤다 네이버는 올해 자회사인 네이버웹툰을 내세워 세계 최대 웹소설 플랫폼 업체인 왓패드를 인수하고 글로벌 들을 대상으로 대규모 투자 유치를 추진하는 등 광폭 행보를 이어가고 있다 네이버의 글로벌 신용등급은 안정적 이다 국내 기업 중 해외에서 채권을 발행하는 급 이상 민간기업은 삼성전자 삼성 텔레콤 브로드밴드 등에 불과하다 특히 국제신용평가사 스탠더드앤드푸어스 는 이번 증액발행에 대해 자본지출과 지분인수를 늘리고 있지만 향후 년간 우수한 잉여현금흐름을 창출하면서 우수한 차입지표를 유지할 것 이라며 이커머스 및 핀테크 부문에서 를 웃도는 매출 성장률이 기대되는 만큼 추가 채권 발행이 회사의 신용도에 미치는 영향은 없다 고 평가했다 네이버는 이번에 조달되는 자금을 친환경 및 사회적 프로젝트와 데이터센터 등 시설 투자에 사용할 계획이다 저전력 제품 공급과 자연 에너지 활용을 통해 탄소 배출량을 줄이겠다는 목적이다 김민경 기자
4,2021-05-06,"네이버, 보험 직접 판매 허용되나…GA등록 법개정 '재시동'(종합)",빅테크 핀테크 보험대리점 등록 허용 국민의힘 보험업법 개정안 발의 아시아경제 오현길 기자 네이버와 같은 빅테크는 물론 온라인쇼핑몰이나 핀테크 업체들도 보험대리점 으로 등록할 수 있도록 법 개정이 또다시 추진된다 온라인 플랫폼 기업들이 금융업 진출에 속도를 내고 있지만 보험업은 그동안 판매규제 등 진입장벽이 높았던 탓에 직진출이 쉽지 않았다 보험업계에서는 강력한 경쟁자의 출현을 경계하는 분위기다 다양한 판매채널의 등장이 자칫 보험 불완전판매로 이어져 소비자보호에 역행할 수 있다고 우려하고 있다 일 보험업계에 따르면 성일종 국민의힘 의원이 지난 일 대표 발의한 보험업법 개정안에는 전자금융업자도 보험대리점 으로 등록할 수 있도록 허용하는 내용이 담겨 있다 현행 보험업법에서는 로 등록할 수 있는 기관은 은행을 포함해 투자중개업자 상호저축은행 등 금융기관으로 제한하고 있다 이 때문에 기업들은 등록을 위해 새로운 법인을 설립하는 방식의 우회로를 택해야 했다 대리점 등록이 제한되자 자회사를 통해 우회적으로 보험을 모집하거나 광고 형태로 제한적인 서비스만 제공하고 있다 네이버파이낸셜이 지난해 월 보험전문법인 보험서비스 를 설립 보험 서비스를 시작한 것이 대표적인 예다 성 의원은 비대면 방식의 거래가 활성화되는 가운데 보험대리점을 금융기관으로 제한하는 것은 코로나 시대 소비시장의 변화에 뒤처진다 면서 보험소비자들의 비대면 거래에 대한 선호도를 반영해 전자금융업 허가를 받은 통신판매업자에도 보험판매 허용해야 한다 고 입법 취지를 설명했다 전자금융업으로 등록한 업체는 월말 기준으로 모두 개사에 달한다 네이버파이낸셜과 카카오를 포함해 티머니 우아한형제 뱅크샐러드 비바리퍼블리카 토스 등 온라인쇼핑업체나 결제대행업체에 이르기까지 다양하다 이들에게 등록규제를 완화하면 새로운 사업 기회가 창출될 것으로 예상된다 보험업계 비대면 불완전판매 우려 목소리 지난 대에서도 전자금융업자의 보험대리점 등록을 허용하자는 내용의 보험업법 개정안이 발의됐으나 모두 입법이 무산된 바 있다 하지만 올해는 분위기가 다르다 금융당국도 다양한 디지털 방식의 모집을 허용하는 방안을 추진하고 있어서다 금융위원회는 전자금융업자와 마이데이터 사업자 등 플랫폼 사업자의 보험대리점 등록을 허용하는 방향으로 제도개선을 검토 중이다 는 임직원의 이상 설계사 자격을 유지해야 한다는 등 플랫폼 사업자에 적합하지 않은 규제도 개선키로 했다 플랫폼 사업자의 보험 진출에 보험업계는 긴장하는 모습이 역력하다 카카오페이는 년 보험 중개 판매 스타트업 인바이유도 인수했다 특히 카카오페이는 올초 금융당국에 디지털손해보험사 설립을 위한 예비인가를 신청하면서 정식 인허가 절차를 진행 중이다 다만 예비인가 심사 기간이 개월을 넘어서면서 장기화되는 모양새다 금융플랫폼 토스도 보험설계사 전용 영업지원 애플리케이션 토스보험파트너를 선보이면서 영향력을 키워가고 있다 보험업계는 디지털 방식으로 이뤄지는 보험 모집이 자칫 불완전판매로 이어질 수 있다며 우려하고 있다 소비자가 쉽게 이해하기 어려운 복잡한 상품을 오로지 비대면으로 판매하는 과정에서 상품설명 불충분 등 민원이 늘어날 수 있다는 지적이다 대형 의 등장처럼 플랫폼 사업자도 영향력이 커질 수록 보험사가 종속될 수 밖에 없다는 위기감도 감지된다 보험사 관계자는 보험 모집질서 개선을 위해 의 판매책임을 강화하는 방안을 수년째 논의만 진행하고 있을 정도로 사후에 책임을 부여하는 것은 쉽지 않다 면서 금융소비자보호법 시행으로 불완전판매에 대한 판매 책임이 강화된 것처럼 플랫폼 사업에게도 동일한 규제를 적용해야 한다 고 지적했다 오현길 기자
5,2021-05-06,"네이버, 보험 직접 판매 허용되나…보험대리점 등록 법개정 '재시동'",빅테크 핀테크 보험대리점 등록 허용 국민의힘 보험업법 개정안 발의 아시아경제 오현길 기자 네이버와 같은 빅테크는 물론 온라인쇼핑몰이나 핀테크 업체들도 보험대리점 으로 등록할 수 있도록 법 개정이 또다시 추진된다 온라인 플랫폼 기업들이 금융업 진출에 속도를 내고 있지만 보험업은 그동안 판매규제 등 진입장벽이 높았던 탓에 직진출이 쉽지 않았다 보험업계에서는 강력한 경쟁자의 출현을 경계하는 분위기다 다양한 판매채널의 등장이 자칫 보험 불완전판매로 이어져 소비자보호에 역행할 수 있다고 우려하고 있다 일 보험업계에 따르면 성일종 국민의힘 의원이 지난 일 대표 발의한 보험업법 개정안에는 전자금융업자도 보험대리점 으로 등록할 수 있도록 허용하는 내용이 담겨 있다 현행 보험업법에서는 로 등록할 수 있는 기관은 은행을 포함해 투자중개업자 상호저축은행 등 금융기관으로 제한하고 있다 이 때문에 기업들은 등록을 위해 새로운 법인을 설립하는 방식의 우회로를 택해야 했다 대리점 등록이 제한되자 자회사를 통해 우회적으로 보험을 모집하거나 광고 형태로 제한적인 서비스만 제공하고 있다 네이버파이낸셜이 지난해 월 보험전문법인 보험서비스 를 설립 보험 서비스를 시작한 것이 대표적인 예다 성 의원은 비대면 방식의 거래가 활성화되는 가운데 보험대리점을 금융기관으로 제한하는 것은 코로나 시대 소비시장의 변화에 뒤처진다 면서 보험소비자들의 비대면 거래에 대한 선호도를 반영해 전자금융업 허가를 받은 통신판매업자에도 보험판매 허용해야 한다 고 입법 취지를 설명했다 전자금융업으로 등록한 업체는 월말 기준으로 모두 개사에 달한다 네이버파이낸셜과 카카오를 포함해 티머니 우아한형제 뱅크샐러드 비바리퍼블리카 토스 등 온라인쇼핑업체나 결제대행업체에 이르기까지 다양하다 이들에게 등록규제를 완화하면 새로운 사업 기회가 창출될 것으로 예상된다 보험업계 비대면 불완전판매 우려 목소리 지난 대에서도 전자금융업자의 보험대리점 등록을 허용하자는 내용의 보험업법 개정안이 발의됐으나 모두 입법이 무산된 바 있다 하지만 올해는 분위기가 다르다 금융당국도 다양한 디지털 방식의 모집을 허용하는 방안을 추진하고 있어서다 금융위원회는 전자금융업자와 마이데이터 사업자 등 플랫폼 사업자의 보험대리점 등록을 허용하는 방향으로 제도개선을 검토 중이다 는 임직원의 이상 설계사 자격을 유지해야 한다는 등 플랫폼 사업자에 적합하지 않은 규제도 개선키로 했다 플랫폼 사업자의 보험 진출에 보험업계는 긴장하는 모습이 역력하다 이미 카카오페이는 올초 금융당국에 디지털손해보험사 설립을 위한 예비인가를 신청하면서 정식 인허가 절차를 진행 중이다 금융플랫폼 토스는 보험설계사 전용 영업지원 애플리케이션 토스보험파트너를 선보이면서 영향력을 키워가고 있다 보험업계는 디지털 방식으로 이뤄지는 보험 모집이 자칫 불완전판매로 이어질 수 있다며 우려하고 있다 소비자가 쉽게 이해하기 어려운 복잡한 상품을 오로지 비대면으로 판매하는 과정에서 상품설명 불충분 등 민원이 늘어날 수 있다는 지적이다 대형 의 등장처럼 플랫폼 사업자도 영향력이 커질 수록 보험사가 종속될 수 밖에 없다는 위기감도 감지된다 보험사 관계자는 보험 모집질서 개선을 위해 의 판매책임을 강화하는 방안을 수년째 논의만 진행하고 있을 정도로 사후에 책임을 부여하는 것은 쉽지 않다 면서 금융소비자보호법 시행으로 불완전판매에 대한 판매 책임이 강화된 것처럼 플랫폼 사업에게도 동일한 규제를 적용해야 한다 고 지적했다 오현길 기자
6,2021-05-06,네이버제트 “‘제페토’에서 메타버스 함께 열자”..경력 채용,수시채용 통해 일부터 일까지 경력사원 명 모집 파이낸셜뉴스 전 세계 누적 이용자 억명이 즐기는 메타버스 차원 가상세계 플랫폼 제페토 가 경력 채용에 나선다 제페토 운영사 네이버제트는 제페토 경력 공채 전형을 통해 제페토 전 직군인 개 직무에 걸쳐 명 경력직을 모집할 계획이라며 일 이같이 밝혔다 서류 접수는 오는 일 오후 시까지다 이번 채용은 다양한 직군 및 직무별로 실시된다 차 서류 접수에 이어지는 추가 전형에서 전화면접 코딩테스트 과제발표 인성검사 등 여러 형태의 전형으로 채용 과정이 진행될 예정이다 네이버제트는 지난해 월 스노우에서 분사한 이후 빅히트 로부터 억원 규모 투자 유치를 이끌어냈다 또 나이키 구찌 등 글로벌 브랜드는 물론 블록체인 기반 메타버스 게임 더 샌드박스 도 협업하고 있다 네이버제트 제페토 채용 이미지 네이버 제공 네이버제트 을 맡고 있는 박선영 리드는 제페토는 새로운 트렌드에 발 빠르게 반응하는 글로벌 세대 밀레니얼과 세대 들이 주로 사용하는 플랫폼 이라며 제페토는 많은 상상을 구현할 수 있는 메타버스 플랫폼인 만큼 개발자들이 다양한 기술을 직접 시도해볼 수 있다 고 강조했다 메타버스 네이버제트 제페토 김미희 기자
7,2021-05-06,"선진팜, 7일 네이버 쇼핑라이브로 '돈까스·멘츠까스 에어' 판매",머니투데이 박미주 기자 사진 선진 축산식품전문기업 선진의 온 오프라인 스토어 선진팜이 오는 일 저녁 시부터 한 시간 동안 네이버 쇼핑라이브에서 에어프라이어 전용 선진팜 에어시리즈를 판매한다고 일 밝혔다 에어프라이어 전용 식품을 최대 할인 판매한다 종 세트는 돈까스에어 와 멘츠까스에어 핫도그에어 다 돈까스에어는 국내산 돼지고기 통등심의 육즙을 느낄 수 있다 멘츠까스에어는 국내산 돼지고기와 양파로 속을 채워 육즙의 풍미가 풍부하다 에어프라이어로 분 조리하면 된다 핫도그에어는 국내산 돼지고기만 들어간 소시지로 만들었다 방송 선진팜 돈까스 핫도그 등 재치있는 삼행시를 짓는 시청자에 휴대용 보냉가방과 새우까스 모듬소시지 비프스테이크 등 선물도 준다 박미주 기자
8,2021-05-06,"S&P ""네이버, 5억불 채권발행에도 낮은 레버리지 수준 유지""",이데일리 김재은 기자 글로벌 신용평가사 스탠더드앤드푸어스 가 네이버 에 대해 채권 추가발행에도 매우 낮은 레버리지 수준을 유지할 것이라고 밝혔다 네이버의 신용등급을 에 안정적 등급전망을 유지했다 네이버는 미화 억 달러규모의 년만기 선순위 무담보채권의 추가 발행을 준비중이다 발행금리는 이고 이번에 조달한 자금으로 녹색 건축물을 비롯한 친환경 사회적 프로젝트에 사용할 계획이다 는 지난 일 이번 채권은 네이버가 년 월에 발행한 채권과 같은 조건으로 발행된다 며 네이버의 신용등급은 검색 이커머스 간편결제 등을 아우르는 생태계 구축을 통해 성장중인 온라인 광고 및 이커머스 시장에서 견고한 시장지위를 유지할 것으로 전망하는 견해를 반영한다 고 설명했다 또 는 네이버가 자본지출 및 지분인수 확대에도 불구하고 향후 년간 견조한 잉여영업현금흐름을 창출하고 대비 조정차입금 비율을 배 이하로 유지할 것으로 예상했다 다만 경쟁 심화와 지리적 편중 및 사업부별 수익편중은 네이버 강점을 상쇄하는 요인으로 꼽았다 는 안정적 등급 전망은 네이버가 향후 개월간 이커머스 및 핀테크 부문에서 를 웃도는 매출 성장률 및 한자릿수 후반대 성장률을 기록할 것으로 전망하는 견해를 반영한다 며 시장 성숙도가 높은 검색 부문은 한 자릿수 중반의 성장률을 기록할 것 이라고 예상했다 김재은
9,2021-05-06,"카톡 또 2시간 먹통에…""네이버 실검 살려라"" 빗발친 이유",머니투데이 심재현 기자 메신저 어플리케이션 카카오톡 이 갑작스러운 장애로 메시지 송수신과 접속이 안 되는 오류를 일으켰다가 시간 여분만에 정상화되면서 불똥이 실검 실시간 급상승 검색어 으로 튀었다 네이버와 다음 등 주요 포털사이트의 실검 서비스 종료로 카카오톡 오류 실시간 정보를 몰라 앱을 삭제했다가 낭패를 봤다는 불만이다 일 카카오에 따르면 지난 일 밤 시 분부터 이날 시 분까지 일부 사용자들의 카카오톡 메시지 수신이 원활하지 않고 버전 로그인이 실패하는 장애가 발생했다 카카오는 서비스 장애가 발생하자 긴급 점검에 나섰지만 장애 복구와 재발생 방지 테스트가 지연되면서 일 밤 시 분과 시 분 두차례에 걸쳐 트위터를 통해 서비스 재개 지연을 알리는 사과문을 공지했다 카카오는 서비스가 정상화된 직후인 이날 시 분 트위터를 통해 다시 긴급 점검이 완료돼 정상적으로 서비스 이용이 가능하다 며 불편을 겪으신 분들께 진심으로 사과 드린다 고 밝혔다 국민 메신저로 자리잡은 카카오톡에 장애가 발생하면서 사용자들 사이에서는 불만이 빗발쳤다 일부 사용자들은 소셜네트워크서비스 를 통해 카톡 카카오톡 으로 중요한 업무 연락 중이었는데 갑자기 먹통이 돼 백업한 뒤 지웠다 다시 깔았더니 백업 파일도 없어졌다 아무리 공휴일이라지만 긴급 점검을 시간 넘게 하는 게 말이 되나 등 불만을 쏟아냈다 국민 메신저의 배신이다 카톡 하나에 대한민국이 멈췄다 긴급 상황이 터졌을 때 카카오톡이 안 될 수도 있다고 생각하니 아찔하다 등의 반응도 이어졌다 일각에서는 네이버 실검 서비스를 되살려야 한다는 요청도 나왔다 실검 서비스가 종료되면서 카카오톡 서비스 오류를 뒤늦게 접한 사용자들이 와 모바일 등의 문제인 줄 알고 카카오톡 앱을 삭제했다가 재설치하면서 피해를 봤다는 주장이다 한 네티즌은 카카오톡 서비스 장애를 알리는 기사에 댓글로 포털 실검 이 없으니 나만 카톡이 안 되는 줄 알고 몇번이나 휴대폰을 껐다 켜면서 한참을 씨름했다 고 적었다 네이버 는 지난 월 일 다음은 지난해 월 실검 서비스를 종료했다 카카오톡 장애는 이번이 처음이 아니다 지난해 월에도 약 분 동안 일시 접속오류가 발생했다 같은 해 월 월에는 새해 인사를 보내려는 사용자들이 한꺼번에 몰리면서 시간여 동안 접속 장애가 발생했다 이후 월에도 보름여를 두고 두차례에 걸쳐 시간여 동안 비슷한 오류가 발생했다 지난해 월에는 신분증과 자격증 등을 카카오톡에 넣을 수 있는 카카오톡 지갑 을 출시한 첫날 사용자가 몰려 서비스가 온종일 먹통이 됐다 업계에서는 카카오톡이 생활플랫폼으로 자리잡아 국민들의 의존도가 높은 데 반해 상대적으로 네트워크 관리나 투자에 소홀한 것 아니냐는 비판이 나온다 카카오톡 월간 활성 이용자 수 는 만명에 달한다 우리나라 인구 수에 육박한다 업계 한 인사는 카카오톡 자체는 무료 서비스지만 카카오는 월간 활성 이용자 만명의 카카오톡 플랫폼 파워를 기반으로 모빌리티 골프 영어교육 등 다양한 분야로 사업을 확장하고 있다 며 카카오가 국민 메신저라는 위상에 걸맞는 투자와 관리에 더 신경써야 한다 고 말했다 심재현 기자
