,날짜,기사제목,본문내용
0,2021-04-15,'환경·노동 규제완화' 반도체 특별법 나온다...첫 수혜는 SK하이닉스,정부가 제정 검토하는 반도체 특별법 소부장 특별법 처럼 행정 재정적 지원 근거 담아 반도체 공장 신설시 세제 혜택 및 인프라 지원할 듯 반도체 공장 신설시 적용되는 화학물질평가법 산업안전보건법 등 기존의 환경 노동 관련 규제 완화가 추진된다 정부가 이들 규제에 대한 특례 조항 등을 담은 반도체 산업 육성을 위한 특별법 이하 반도체 특별법 제정을 위해 검토 작업에 돌입했기 때문이다 이같은 반도체 특별법의 첫 수혜 기업은 경기도 용인에 반도체클러스터 조성작업에 나선 하이닉스 가 될 전망이다 하이닉스는 반도체 클러스터 사업에 조원을 투자할 계획이다 년 착공이 예상되는 하이닉스의 용인 공장은 투자비용에 대한 세액공제와 전력 용수공급 폐수처리 시설 등의 인프라 지원을 받게 될 전망이다 성윤모 산업통상자원부 장관 왼쪽 이 지난 일 서울 관악구 서울대학교 반도체공동연구소에서 연구원과 메탈이 증착된 반도체 웨이퍼의 표면을 검사하고 있다 연합뉴스 반도체 업계 대통령주재 확대경제장관회의에서 특별법 거론 산업통상자원부 관계자는 일 브리핑에서 문재인 대통령 주재로 개최된 확대경제장관회의에서 주요 경제부처 장관과 함께 각 전략산업을 대표하는 경제계 인사들이 참석해 글로벌 경쟁력 확보를 위한 업종별 도약지원 방안을 논의했다 면서 반도체 산업 관련 참석자들은 글로벌 선도 반도체 클러스터를 구축하고 세제 금융 인력양성 등의 지원 방안을 논의했다 고 설명했다 그러면서 특별법 제정 이야기도 나오게 된다 고 했다 이날 확대경제장관회의에는 반도체 업계에서는 이정배 삼성전자 사장 이석희 하이닉스 사장 등이 참석했다 이 관계자는 첨단 반도체 등 국가경제 차원에서 기술적 경제적 가치가 높은 핵심기술 투자에 대한 세제지원 확대 및 금융기반시설 지원 규제합리화 방안 등이 논의됐다 면서 글로벌 경쟁에서 우리 기업이 당당하게 경쟁하기 위해서는 주요국의 반도체 산업 지원 방안 수준의 지원이 파격적으로 있어야 한다 고 말했다 현행 대기업들이 받고 있는 세액공제 규모를 미국 수준인 이상으로 확대하는 방안이 추진될 수 있다는 이야기다 이 관계자는 용수나 전력 등 기반 시설이나 화평법 등 관련 규제를 합리화하는 방안들이 논의됐다 면서 반도체는 프레온 가스 등 화학 물질을 많이 쓰는데 예를 들어 화평법 등에 따른 시설기준 허가를 받는데 통상 일 걸리는 것을 패스트트랙을 적용할 수 있다 고 했다 이어 일본 수출규제 문제가 처음 터졌을 때 일부 품목에 대해 패스트트랙을 적용한 적이 있다 고 했다 산업부 한국반도체산업협회 등에 따르면 반도체 특별법은 지난 년 국회를 통과한 소재 부품 장비산업 경쟁력 강화를 위한 특별조치법 소부장 특별법 과 같은 형태가 될 가능성이 높다 주요 내용은 연구개발 제조설비 투자금에 대한 세액공제와 환경 노동 규제에 대한 특례 등 반도체 산업 발전을 위한 산업계 대정부 건의문 이 반영될 예정이다 산업부 관계자는 이와 관련 반도체 특별법에 대해 소부장 특별법처럼 지원 방안 등의 내용이 담길 것 이라며 건의문 내용이 업계 경쟁력 강화에 실질적이고 근본적인 도움이 된다면 실현되도록 노력할 것 이라고 했다 소부장 특별법은 소재 부품 장비산업의 발전을 위한 국가와 지방자치단체의 책임과 의무를 규정해 행정 재정적 지원 근거를 마련했다 이에 따라 정부는 소재 부품 장비산업의 경쟁력을 강화하기 위한 중기 단기 계획을 세우고 인력 양성 및 기업 지원도 할 수 있게 됐다 또 화학물질관리법 산업안전보건법 등 기존의 환경 노동 관련 규제에 대한 특례를 명시해 지원이 속도감 있게 진행되도록 했다 반도체 특별법도 정부의 반도체 산업 관련 행정 재정적 지원의 근거를 담고 인력 양성 및 기업 지원 방안을 담게 될 것으로 보인다 또 환경 노동 관련 규제에 대한 특례도 담길 가능성이 높다 지난 일 반도체협회 특별법 제정 건의 정부 일만에 수용 반도체 특별법은 지난 일 성윤모 산업통상자원부 장관과 반도체산업협회 회장단 간담회에서 처음 거론됐다 당시 협회에서 전달한 반도체 산업 발전을 위한 산업계 대정부 건의문에는 신속하고 실효성 있는 반도체 산업 지원프로그램 이행을 위해 반도체 산업 육성을 위한 특별법 제정을 요청드린다 는 내용이 담겼다 그러면서 협회는 연구개발 및 제조설비 투자비용에 대해 까지 세액공제 양산용 제조설비 투자비용도 세액공제 대상범위에 포함 반도체 제조시설의 신 증설시 각종 인허가 전력 및 용수공급 폐수처리 시설 등 인프라 시설에 대한 신속하고 원활한 공공지원 화학물질관리법 화학물질평가법 산업안전보건법 중대재해기업처벌법 근로기준법 등 반도체 제조시설 구축 운영을 규제하는 법을 산업경쟁력을 훼손하지 않는 범위에서 운용 등을 요구했다 성 장관은 이에 지난 일 서울대 반도체공동연구소에서 학계 전문가들과 간담회에서 반도체 업계 요청사항을 적극 추진하는 한편 국내외 반도체 산업의 여건과 다른 나라의 입법 동향 등을 감안해 반도체 특별법 제정을 검토해 나가겠다 고 화답했다 세종 박정엽 기자
1,2021-04-15,"최태원의 SK, '하이닉스 직접 지배' 왜 보류했나",머니투데이 오상헌 기자 중간지주 설립 후 주 합병설에 계획 없다 부인 합병시 대주주 지분율 희석에 주주 반발 가능성 고려 박정호 텔레콤 가 일 타운홀 미팅에서 임직원들에게 지배구조 개편 방향을 설명하고 있다 사진 합병 계획이 없다 텔레콤이 인적분할로 신설하는 투자전문회사 중간 지주회사 와 그룹 지주사인 주 의 차 합병 추진 여부와 관련해 지난 일 내놓은 공식 입장이다 시가총액 위 핵심 계열사인 하이닉스 사업 확대와 대주주 지배력 강화를 위해 두 회사를 결국 합병할 것이란 시장의 관측을 부인한 것이다 중간지주와 주 합병설에 계획 없다 직접 선긋기 일 재계와 자본시장에 따르면 텔레콤 인적분할 후 최태원 그룹 회장 주 투자회사 하이닉스 로 이어지는 그룹 지배구조가 차 합병을 거쳐 최태원 그룹 회장 홀딩스 가칭 하이닉스 로 재편될 가능성이 크다는 예상이 많았다 최 회장의 하이닉스 지배력을 확대하고 반도체 투자가 쉽지 않은 공정거래법 규제 족쇄를 풀기 위해서라도 합병이 불가피하다는 견해가 압도적이었다 그룹 차원에서 보면 원래 구상은 최 회장을 정점으로 한 수직적 지배구조의 정중앙에 하이닉스를 배치하는 것이었다 합병 후 탄생하는 홀딩스가 하이닉스를 자회사로 직접 지배하면 배당이익을 기대할 수 있다 지주사 손자회사에서 자회사로 바뀌는 하이닉스는 공정거래법상 신규 투자 및 인수합병 규제에서 벗어나 적극적으로 사업을 확장할 수 있다 그런데 텔레콤이 합병설 을 직접 부인하고 원천 차단한 것이다 박정호 텔레콤 최고경영자 는 전날 임직원들에게도 지배구조 개편 방향을 설명하면서 현 시점에선 합병 추진 계획이 없다 고 강조했다고 한다 텔레콤 안팎에선 합병의 실익도 명분도 크지 않다는 그룹 최고 경영진의 현실적인 판단이 작용했다는 분석이 먼저 나온다 그룹에 미칠 전체적인 영향과 텔레콤 주주 등 이해관계자 입장을 두루 감안해 합병을 사실상 보류하는 결정을 내렸다는 것이다 차 합병시 대주주 지분율 희석 우려 주주 반발도 불가피 합병 시나리오의 가장 큰 리스크는 대주주 지분율이 희석될 가능성이 크다는 점이었다 최 회장 일가는 현재 주 지분 를 보유하고 있다 주 의 텔레콤 지분율은 텔레콤은 하이닉스 지분 를 들고 있다 최 회장의 지배력 유지에 유리한 합병 비율이 나오려면 주 보다 중간 지주 투자회사 의 가치가 낮아야 한다 하이닉스와 신사업 자회사들을 거느린 중간 지주의 기업가치는 오를 가능성이 큰 데 주가를 억지로 낮추긴 어렵다 물리적으로 가능하지 않다 텔레콤 기존 주주들의 반발도 고려한 것으로 보인다 하이닉스는 물론 기업공개 가 예정된 원스토어 캡스 브로드밴드 번가 웨이브 등 자회사 가치가 합병 지주사 홀딩스 에 결국 귀속된다면 주주들은 기업분할에 반발하고 합병에 반대할 가능성이 크다 주주가치와 기업가치 극대화 란 이번 지배구조 개편 취지와 명분에도 부합하지 않는다 합병은 특히 주주총회 특별결의 출석주주의 분의 이상 총 주식 수의 분의 이상 동의 사항이어서 승인 자체가 쉽지 않다 최 회장이 경제단체 맏형 격인 대한상공회의소 회장을 맡고 있다는 점도 운신을 폭을 좁힌 것으로 파악된다 지배구조 개편안 결정 과정에서 대주주 이익에 부합하는 의사 결정을 하기 쉽지 않은 환경이다 재계 관계자는 최 회장은 주주와 기업 구성원인 임직원 등 이해관계자들의 행복을 중시하는 경영 철학을 강조해 왔다 며 대주주 이해관계에 우선한 지배구조 개편을 추진하긴 어려웠을 것 이라고 했다 시장도 텔레콤 기업분할과 합병 보류에 민감하게 반응하고 있다 이날 코스피시장에선 텔레콤과 주 의 희비가 갈렸다 텔레콤은 지배구조 개편 효과에다 합병 계획이 없다 는 공식 입장 덕분에 대 상승률로 장중 만원 고지를 재탈환했다 반면 주 는 대 하락세다 오상헌 기자
2,2021-04-15,"SKT 중간 지주사 전환에도 하이닉스 투자 규제 여젼…""국내투자 역차...",문어발 확장 막기 위해 손자회사 투자요건 엄격 지분율 요건강화 이전 지배구조 개편 마무리 목표 공정위 스스로 지주사 선택 법적규제 따라야 경기도 이천 하이닉스 본사 사진 연합뉴스 세종 이데일리 한광범 기자 그룹이 연말까지 텔레콤을 투자 지주사와 사업 지주사로 분할해 전환하는 것을 골자로 한 지배구조 개편 작업을 추진하기로 한 배경에는 올해 연말 강화되는 지주회사제도가 중요한 영향을 미쳤다 올해 월 일 시행되는 새 공정거래법은 지주회사를 통한 과도한 지배력 확대를 막기 위해 새로 설립되거나 전환되는 지주회사에 대해 지분율 요건을 현행 상장회사 비상장회사 에서 상장회사 비상장회사 로 상향하도록 했다 현재 그룹의 지주회사인 주 는 텔레콤 지분 를 보유하고 있다 또 텔레콤은 하이닉스 지분 를 보유하고 있다 만일 개정 공정거래법 시행 후 지배구조를 개편할 경우 지분율을 모두 이상으로 끌어올려야 한다 현재 주가를 기준으로 조원 이상의 자금이 추가로 필요하다 문제는 현행 개편 방향대로라면 중간지주회사 전환 후에도 하이닉스에 적용되는 규제는 그대로 남는다는 점이다 공정거래법은 대기업의 문어발식 확장을 차단한다는 명분아래 손자회사에 대해 엄격한 지분 규제를 두고 있다 손자회사가 증손회사를 보유하고자 할 경우엔 지분 를 확보해야 한다 텔레콤이 중간 지주사를 세운다고 해도 그룹 전체 지주사인 주 의 자회사인 만큼 하이닉스는 여전히 손자회사다 이를 해소하기 위해서는 그룹 지주사인 주 와 새로 세워지는 중간지주사를 합병해야 한다 이렇게 하면 하이닉스는 자회사로 지위가 바뀐다 하지만 그룹은 합병과정에서 오너일가 지배력을 약화할 수 있어 신설하는 중간 지주사의 주가를 억누를 것이란 의혹을 차단하기 위해 당분간 주 와 투자 중간지주사간 합병은 추진하지 않는다는 방침이다 이 경우 하이닉스는 계속 주 의 손자회사로 남게 되는 만큼 인수합병 투자가 어려워진다 신사업 등을 위해 회사를 인수할 경우아예 합병하거나 지분을 전부 다 사들여야 해서다 다만 가 이번 지배구조 개편을 추진한 주 이유중 하나가 하이닉스가 지주사인 주 의 손자회사라는 이유로 신규 투자나 에 제약을 받고 있는 것을 해소하기 위한 차원인 만큼 장기적으론 주 와 신설하는 중간지주사를 합병할 것이란 관측이 나온다 재계 관계자는 손자회사의 증손회사에 대한 지분 제약이 국내에만 적용되다 보니 오히려 국내에서 신사업을 추진하는데 애로가 생긴다 며 해외 뿐 아니라 국내투자를 활성화하기 위해서라도 규제수위를 완화할 필요가 있다 고 말했다 공정거래위원회는 대기업의 문어발 확장을 막기 위한 불가피한 조치라는 입장이다 해외기업의 경우 지주회사가 자회사 지분을 를 보유하는 것과 달리 우리 기업들은 자회사 지분율을 적게 보유하면서 피라미드식 출자를 이어가고 있다는 것이다 손자회사에 대한 투자 규제를 완화할 경우 과거와 같은 대기업의 문어발식 확장이 재현돼 소유구조의 투명화 라는 지주회사제도 취지 자체가 왜곡될 수 있다는 것이 공정위의 시각이다 공정위 관계자는 지주회사제도는 강제조항이 아닌 대기업 스스로 선택한 것 이라며 대기업 스스로 이익이나 세제혜택 등을 고려해 여러 지배구조 중 지주회사체제가 유리하다고 판단해 선택한 만큼 법이 부여한 의무를 지켜야 한다 고 지적했다 한광범
3,2021-04-15,"풀HD급 영화 1초에 저장...SK하이닉스, 기업용 SSD 신제품 양산",업계 최고성능 전력 사용량 절감 다음달 중 주요고객에 제공 예정 하이닉스 기업용 하이닉스 제공 하이닉스가 데이터센터에 사용되는 기업용 솔리드스테이트드라이브 제품인 의 양산을 시작했다고 일 밝혔다 이 제품은 이전 세대 단 낸드 기반 제품인 보다 읽기 속도는 최대 쓰기 속도는 최대 향상됐다 이는 기가바이트 용량의 풀 급 영화 한 편을 초 만에 저장하는 수준이다 또 최대 용량 제품인 테라바이트 의 경우 편의 영화를 하나의 에 담을 수 있다 이는 업계 최고 수준의 성능과 비슷한 수준이라고 회사 측은 설명했다 하이닉스는 전력 사용량은 이전 세대와 동일한 수준으로 맞춰 에너지 효율성을 높였다고 설명했다 지난 월 말 신제품에 대한 내부 인증을 마쳤고 월 중 주요 고객에게 제공할 예정이다 앞서 하이닉스는 년 월 세계 최초로 단 낸드 개발을 성공한 뒤 단 낸드 기반의 기업용 제품 종 을 개발해 양산에 들어갔다 하이닉스는 이번 신제품 개발로 이 분야의 제품군에서 완전한 라인업을 구축하게 됐다고 설명했다 이 제품은 규격을 만족했다 는 전세계 데이터센터 관련 주요 기업들이 참여해 초고효율 데이터센터 구축을 위한 하드웨어 소프트웨어 및 기업용 의 표준을 논의하는 국제 협의체다 김성미 기자
4,2021-04-15,"'풀HD급 영화 한 편 1초에 저장'…SK하이닉스, 기업용 SSD 신...",업계 최고 성능 고성능 저전력 강점 하이닉스 기업용 제공 하이닉스 헤럴드경제 김성미 기자 하이닉스가 데이터센터에 사용되는 기업용 솔리드스테이트드라이브 제품인 의 양산을 시작했다고 일 밝혔다 이 제품은 이전 세대 단 낸드 기반 제품인 보다 읽기 속도는 최대 쓰기 속도는 최대 향상됐다 이는 기가바이트 용량의 풀 급 영화 한 편을 초 만에 저장하는 수준이다 또 최대 용량 제품인 테라바이트 의 경우 편의 영화를 하나의 에 담을 수 있다 이는 업계 최고 수준의 성능과 비슷한 수준이라고 회사 측은 설명했다 하이닉스는 전력 사용량은 이전 세대와 동일한 수준으로 맞춰 에너지 효율성을 높였다고 설명했다 지난 월 말 신제품에 대한 내부 인증을 마쳤고 월 중 주요 고객에게 제공할 예정이다 앞서 하이닉스는 년 월 세계 최초로 단 낸드 개발을 성공한 뒤 단 낸드 기반의 기업용 제품 종 을 개발해 양산에 들어갔다 하이닉스는 이번 신제품 개발로 이 분야의 제품군에서 완전한 라인업을 구축하게 됐다고 설명했다 이 제품은 규격을 만족했다 는 전세계 데이터센터 관련 주요 기업들이 참여해 초고효율 데이터센터 구축을 위한 하드웨어 소프트웨어 및 기업용 의 표준을 논의하는 국제 협의체다
5,2021-04-15,"SK하이닉스 ""업계 최고 성능 기업용 SSD 신제품 양산""",고성능과 저전력 확보한 월 중 주요 고객 데이터센터에 제공 탄소배출 저감 경영에도 박차 이데일리 피용익 기자 하이닉스 는 데이터센터에 사용되는 기업용 솔리드 스테이트 드라이브 제품인 의 양산을 시작했다고 일 발표했다 하이닉스는 지난 월 말 제품에 대한 내부 인증을 완료했고 월 중 주요 고객에 제공할 예정이다 시장조사기관 에 따르면 기업용 시장은 지난해부터 연평균 성장해 년에는 조 원 규모로 커질 것으로 예상된다 앞서 하이닉스는 년 월 세계 최초로 단 낸드 개발을 성공한 바 있다 이후 단 낸드 기반의 기업용 제품 세 가지 를 개발해 양산해 왔다 이어 이번 의 양산을 통해 이 분야 제품군의 완전한 라인업 을 구축하게 됐다고 회사측은 설명했다 완전한 라인업이란 단 낸드 기반의 기업용 제품 중 및 의 폼팩터 제품의 외형이나 크기와 물리적 배열 를 모두 갖춘 것을 의미한다 는 이전 세대 단 낸드 기반 제품인 대비 읽기 속도는 최대 쓰기 속도는 최대 향상된 제품이다 이는 기가바이트 용량의 풀 급 영화 한 편을 초 만에 저장하는 수준이다 또 최대 용량 제품인 테라바이트 의 경우 편의 영화를 하나의 에 담을 수 있다 하이닉스는 이처럼 제품의 성능을 대폭 개선하면서도 전력 사용량은 이전 세대와 동일한 수준으로 맞춰 에너지 효율성을 높였다 업계 최고 수준의 성능과 용량 그리고 저전력 경쟁력을 모두 갖추게 된 것이다 특히 이 제품은 시스템을 그대로 두고 교체해도 서버가 즉시 인식할 수 있고 디자인을 개선해 발열을 줄일 수 있는 구조이며 보장기간이 년에서 년으로 늘어나 고객사의 데이터센터 운영 비용이 절감될 수 있다고 하이닉스는 강조했다 또한 이 제품은 규격을 만족시킨 것으로 인정받았다 는 전세계 데이터센터 관련 주요 기업들이 참여해 초고효율 데이터센터 구축을 위한 하드웨어 소프트웨어 및 기업용 의 표준을 논의하는 국제 협의체다 이재성 하이닉스 솔루션제품개발담당 부사장은 이번 양산을 통해 완전한 제품 라인업을 갖춰 고객들이 하드디스크 드라이브 를 로 대체할 수 있는 선택의 폭을 넓혔다 고 말했다 그러면서 저전력이 강점인 는 대비 이상 이산화탄소를 줄일 수 있어 환경 문제 해결에 기여하고 회사의 환경 사회 지배구조 경영을 강화하는 데도 일조할 것 이라고 강조했다 하이닉스는 데이터센터에 사용되는 기업용 제품인 의 양산을 시작했다고 일 발표했다 사진 하이닉스 피용익
6,2021-04-15,"SK하이닉스, 기업용 SSD 'PE8110 E1.S' 양산…""완전한 ...",월 중 주요 고객 데이터센터에 제공 예정 용량의 풀 급 영화 한 편을 초 만에 저장하는 수준 하이닉스가 양산을 시작한 기업용 사진제공 하이닉스 아시아경제 정현진 기자 하이닉스가 데이터센터에 사용되는 기업용 솔리드스테이트드라이브 제품인 의 양산을 시작했다고 일 밝혔다 지난달 말 제품에 대한 내부 인증을 완료 양산에 돌입한 이 제품은 다음달 중 주요 고객 데이터센터에 제공될 예정이다 단 낸드 기반의 기업용 인 이 제품은 이전 세대 단 낸드 기반 제품인 대비 읽기 속도는 최대 쓰기 속도는 최대 향상된 제품이다 이는 용량의 풀 급 영화 한 편을 초 만에 저장하는 수준이다 또 최대 용량 제품인 의 경우 편의 영화를 하나의 에 담을 수 있다 하이닉스는 이처럼 제품의 성능을 대폭 개선하면서도 전력 사용량은 이전 세대와 동일한 수준으로 맞춰 에너지 효율성을 높였다 면서 업계 최고 수준의 성능과 용량 저전력 경쟁력을 모두 갖추게 됐다 고 설명했다 하이닉스는 이 제품 양산을 통해 기업용 제품의 완전한 라인업 을 구축하게 됐다고 설명했다 하이닉스는 년 월 세계 최초로 단 낸드 개발을 성공한 바 있다 이후 회사는 단 낸드 기반의 기업용 제품 세 가지 를 개발해 양산해 왔다 하이닉스는 완전한 라인업이란 단 낸드 기반의 기업용 제품 중 데이터 전송용 직렬 인터페이스인 와 디지털기기의 메인보드에서 사용되는 직렬 구조의 고속 입출력 인터페이스인 의 폼팩터 제품의 외형이나 크기 물리적 배열 를 모두 갖춘 것을 의미한다 고 설명했다 특히 이 제품은 시스템을 그대로 두고 교체해도 서버가 즉시 인식할 수 있고 디자인을 개선해 발열을 줄일 수 있는 구조다 또 보장기간이 년에서 년으로 늘어나 고객사의 데이터센터 운영 비용이 절감될 수 있다고 하이닉스는 강조했다 아울러 이 제품은 전세계 데이터센터 관련 주요 기업들이 참여해 초고효율 데이터센터 구축을 위한 하드웨어 소프트웨어 및 기업용 의 표준을 논의하는 국제 협의체인 규격을 만족시켰다 하이닉스 솔루션제품개발담당 이재성 부사장은 이번 양산을 통해 완전한 제품 라인업을 갖춰 고객들이 하드디스크드라이브 를 로 대체할 수 있는 선택의 폭을 넓혔다 면서 저전력이 강점인 는 대비 이상 이산화탄소를 줄일 수 있어 환경 문제 해결에 기여하고 회사의 경영을 강화하는 데도 일조할 것 이라고 말했다 한편 시장조사기관 에 따르면 기업용 시장은 지난해부터 연평균 성장해 년에는 조원 규모로 커질 것으로 예상된다 정현진 기자
7,2021-04-15,"“외국인, 삼전·하이닉스 집중…큰 의미 두기 어려워”",유안타증권 보고서 코스피 재도전에도 시장 조용 이데일리 김윤지 기자 유안타증권은 코스피 지수가 이달 들어 꾸준한 상승세를 보여주면서 사상 두 번째로 높은 종가로 마무리됐으나 시장 반응은 상대적으로 미온적이라고 판단했다 특히 지난해 시장을 주도했던 개인 투자자의 달라진 흐름 등 거래가 활발하지 않다는 점을 짚었다 일 마켓포인트에 따르면 전날 코스피 지수는 포인트로 마감했다 지난 월 일 기록한 에 이어 두 번째로 높은 종가다 월 들어 코스피 지수는 거래일 가운데 월 일 제외한 전 거래일 상승 마감을 기록하고 있다 이에 이달 들어 상승했는데 연초 이후 코스피 지수의 월간 수익률이 월 월 월 였음을 고려하면 월간 수익률도 높은 편이다 그럼에도 시장 반응은 조용하다는 것이 김광현 유안타증권 연구원의 의견이다 그는 낮아진 변동성에서 원인을 찾았다 지수는 월간 단위로는 높은 상승 폭을 기록했지만 일간 단위로는 상승폭이 크지 않았기 때문이다 월은 코스피 지수의 움직임이 컸지마 월은 이상 상승한 날이 월 일 하루에 불과했다 김 연구원은 변동성 지수인 지수는 최근 년래 최저치로 하락한 상태로 월 일 만기일 이후 하락폭이 두드러지는데 이는 유동성 공급자 계약 만료된 이후 금융투자의 차익거래가 둔화 된 것과도 무관하지 않다 면서 증시 상승 하락과 별개로 일간 변동성이 높았던 월과는 달리 장중 변동성도 낮아진 상태 라고 설명했다 거래대금도 감소했다 월 들어 코스피 일평균 거래대금은 조 억원으로 집계되는데 이는 작년 월 이후 가장 낮은 수준이다 시총대비로 계산할 경우 작년 월 이후 가장 낮다 김 연구원은 개인은 작년 조 억원을 순매수 했고 올 들어서도 조 억원을 순매수 하며 증시 수급을 이끌어 왔는데 월에는 억원의 순매도를 기록 매수세가 둔화됐다 면서 외국인이 이달 들어 조 억원을 순매수 중이지만 월 외국인의 거래 비중은 로 증시 참여도가 높지 않다는 점 삼성전자 억원 하이닉스 억원 두 종목에 순매수의 절반이 집중돼 있다는 점에서 큰 의미를 두기는 어렵다 고 분석했다 김윤지
8,2021-04-15,"'반도체 빅2' 삼성전자·하이닉스, ESG 통합점수는 9위·6위",머니투데이 황국상 기자 편집자주 깨진 독에 물을 계속 퍼넣어도 금세 새나가기 마련이다 리스크 관리가 제대로 되지 않으면 잘했던 성과들이 그만큼 퇴색된다 머니투데이는 빅데이터 인공지능 기반 평가기관인 지속가능발전소와 함께 시가총액 상위 주요 종목들과 섹터별 주요 기업의 성과점수 순위 및 리스크 요인을 반영한 통합점수 순위를 공개한다 대한민국 상장사 리스크 대해부 하드웨어 반도체 섹터 국내 증시 시가총액 기준 위 삼성전자와 위 하이닉스의 환경 사회 지배구조 통합점수는 각각 위 위인 것으로 나타났다 지속가능보고서 내용의 충실성 등을 반영한 성과점수는 우수했으나 리스크 점수가 높았던 탓에 통합점수 순위가 떨어진 것이다 일 빅데이터 인공지능 기반 평가기관인 지속가능발전소에 따르면 올 월말 기준 시가총액 상위 위 내에 속한 하드웨어 및 반도체 섹터 개 기업 중 성과점수 기준 상위 개사는 하이닉스 점 삼성전기 점 삼성전자 점 이노텍 점 하이텍 점 이었다 리스크 점수를 반영한 통합점수의 순위는 뒤바뀐다 하이닉스는 리스크 점수가 점으로 이 섹터 개 기업 중 삼성전자 점 에 이어 두 번째로 높았다 지속가능발전소는 기업들이 자체 발간한 지속가능보고서 및 각급 정부 부처 공공기관 등이 보유한 기업 관련 공공데이터를 바탕으로 성과점수를 산출한다 여기에 시스템으로 수집된 해당 기업의 관련 뉴스에서 리스크 점수를 산출해서 리스크 점수에 따른 할인율을 적용해 성과점수를 조정 통합점수를 산출해 낸다 이 때문에 통합점수 기준 하이닉스 순위는 위로 다섯 계단 떨어졌고 삼성전자의 순위도 위로 여섯 계단 하락했다 하드웨어 및 반도체 섹터 개 종목의 리스크 평균점수 점 까지는 아니더라도 리스크 상위 개사 평균점수 점 까지만 낮아져도 하이닉스 삼성전자의 통합점수는 현재보다 올라갈 여지가 크다는 평가다 반면 삼성전기는 높은 성과점수를 기록한 데다 리스크 점수가 점으로 낮았던 덕분에 섹터 내 통합점수 순위가 위로 올라섰다 성과점수 위 위인 이노텍 하이텍이 통합점수 기준 위로 올라선 것도 마찬가지 이유다 성과점수 기준 위였던 한화시스템 주성엔지니어링이 통합점수 기준 상위 대 기업에 이름을 올린 것도 리스크 점수가 낮게 나온 덕분이었다 한편 하드웨어 반도체 섹터에서 통합점수가 가장 낮은 개사는 에스맥 점 나노스 점 점 덕산네오룩스 점 대주전자재료 점 등이 있다 이들은 리스크 점수는 낮았지만 성과점수 자체가 워낙 낮았던 탓에 순위가 하위권에 머물렀다는 점에 공통점이 있다 황국상 기자
9,2021-04-15,"ESG 우등생 SK하이닉스, 성과급·기술유출 논란에 발목",머니투데이 황국상 기자 편집자주 깨진 독에 물을 계속 퍼넣어도 금세 새나가기 마련이다 리스크 관리가 제대로 되지 않으면 잘했던 성과들이 그만큼 퇴색된다 머니투데이는 빅데이터 인공지능 기반 평가기관인 지속가능발전소와 함께 시가총액 상위 주요 종목들과 섹터별 주요 기업의 성과점수 순위 및 리스크 요인을 반영한 통합점수 순위를 공개한다 대한민국 상장사 리스크 대해부 하이닉스 그룹 계열사들과 함께 국내 최초로 재생에너지 선언 에 가입하는 등 우수한 환경 성과를 기반으로 높은 환경 사회 지배구조 성과점수를 받았던 하이닉스가 성과급 중국 기술유출 등 논란에 발목이 잡혔다 일 빅데이터 인공지능 기반 평가기관인 지속가능발전소에 따르면 하이닉스의 성과점수는 점으로 조사대상 대 기업 중 하이닉스가 속한 하드웨어 및 반도체 업종 개사 평균 에 비해 크게 높았고 이 섹터 내에서의 순위도 위였다 하이닉스는 선언 등 환경정책과 방침 부분에서 높은 평가를 받았다 사회 부문에서는 인권 지역사회 이슈 소비자 이슈 동등한 기회 및 차별금지 항목에서 높은 업계 평균 대비 높은 성과를 기록한 점이 높게 평가됐다 지배구조 부문에서도 하이닉스는 이사회 위원회 시스템과 도덕성 주주권리 등 부문에서 고르게 높은 점수를 받았다 리스크를 반영해 재산출한 하이닉스의 통합점수는 점이다 점수가 되레 올라간 듯 보이는 것은 일종의 착시다 지속가능발전소는 이 회사가 분석대상으로 삼는 개사 전체의 평균점수를 점으로 맞춰 다른 업종에 속한 기업들의 성과를 비교가능하게 만드는 정규화 과정을 거치는데 이 과정에서 점수가 올라간 것처럼 보일 뿐이다 실제 하이닉스 통합점수 기준 업계 내 순위는 위로 떨어졌다 하이닉스이 리스크 점수가 최대 점 기준으로 점에 달해 업종 내 삼성전자 점 에 이어 두 번째로 높았기 때문이다 최근 불거진 관련 이슈로는 성과급 논란이 대표적이다 하이닉스가 지난해 경영성과에 대한 보상으로 연봉의 를 성과급으로 지급한다고 발표했으나 삼성전자 반도체 부문의 성과급이 연봉의 로 정해졌다는 소식이 알려지며 하이닉스 임직원들의 불만이 불거졌다 최태원 회장이 본인 급여를 반납해 직원 성과급에 쓰겠다고 진화에 나섰음에도 논란은 여전히 진행형이다 반도체 업종의 특성상 우수 인력의 유출이 가속화되면 이는 하이닉스에 재무적 영향을 주는 사안으로까지 비화될 수 있다 국내 반도체 장비업체 임직원들이 반도체 공정 핵심기술을 중국 반도체 업체에 넘겼다는 이유로 기소된 건도 하이닉스 리스크 점수를 높이는 요인으로 꼽힌다 협력업체와 관련한 리스크를 제대로 다루지 못했다는 이유로 리스크가 부각된 것은 물론이고 리스크 관리 시스템에 문제가 있다는 점에서 리스크까지 불거진 이슈로 꼽힌다 황국상 기자
